Date - MST,Date,Hourly Profile,Season,Date (MPT),Date (MST),Calgary,Central,Edmonton,Losses,Northeast,Northwest,South,System Load
5/7/2021 6:00:00 PM,5/7/2021,ON PEAK,SUMMER,5/7/2021 7:00:00 PM,5/7/2021 6:00:00 PM,1127.7391025,1241.940598,1490.7361569,258.2108208,989.952698,756.6041941,813.6967562,6678.8803265
5/7/2021 7:00:00 PM,5/7/2021,ON PEAK,SUMMER,5/7/2021 8:00:00 PM,5/7/2021 7:00:00 PM,1100.7691263,1243.8675411,1469.2635574,266.9251233,996.9622032,761.0045393,847.0355482,6685.8276388
5/7/2021 8:00:00 PM,5/7/2021,ON PEAK,SUMMER,5/7/2021 9:00:00 PM,5/7/2021 8:00:00 PM,1095.6146195,1251.6370318,1436.7329425,291.6321954,1004.6857865,748.0195278,853.057075,6681.3791785
5/7/2021 9:00:00 PM,5/7/2021,ON PEAK,SUMMER,5/7/2021 10:00:00 PM,5/7/2021 9:00:00 PM,1036.8714874,1234.3310283,1360.2615542,304.2385856,996.0671358,773.3391664,830.7934285,6535.9023862
5/8/2021 6:00:00 AM,5/8/2021,ON PEAK,SUMMER,5/8/2021 7:00:00 AM,5/8/2021 6:00:00 AM,938.4236142,1211.6118315,1269.828074,287.9399814,953.7762526,763.5342595,792.954549,6218.0685622
5/8/2021 7:00:00 AM,5/8/2021,ON PEAK,SUMMER,5/8/2021 8:00:00 AM,5/8/2021 7:00:00 AM,1018.6943192,1249.4402044,1365.9556365,217.1129856,946.0969034,742.9185784,804.1123914,6344.3310189
5/8/2021 8:00:00 AM,5/8/2021,ON PEAK,SUMMER,5/8/2021 9:00:00 AM,5/8/2021 8:00:00 AM,1087.2490595,1280.2075258,1428.1435179,182.1976497,943.6280859,744.6499123,805.5240392,6471.5997903
5/8/2021 9:00:00 AM,5/8/2021,ON PEAK,SUMMER,5/8/2021 10:00:00 AM,5/8/2021 9:00:00 AM,1141.3104878,1291.9217537,1474.4724248,241.5019719,947.7198393,754.2205651,811.7173012,6662.8643438
5/8/2021 10:00:00 AM,5/8/2021,ON PEAK,SUMMER,5/8/2021 11:00:00 AM,5/8/2021 10:00:00 AM,1179.3786855,1293.2424377,1502.6507282,243.2340841,951.5826384,755.1635468,820.5267881,6745.7789088
5/8/2021 11:00:00 AM,5/8/2021,ON PEAK,SUMMER,5/8/2021 12:00:00 PM,5/8/2021 11:00:00 AM,1190.5262402,1283.0631465,1515.8579778,253.520703,957.732766,732.7294723,817.2022246,6750.6325304
5/8/2021 12:00:00 PM,5/8/2021,ON PEAK,SUMMER,5/8/2021 1:00:00 PM,5/8/2021 12:00:00 PM,1183.5551737,1273.6025088,1504.3444574,276.2322998,956.4333449,731.3433862,809.8830816,6735.3942524
5/8/2021 1:00:00 PM,5/8/2021,ON PEAK,SUMMER,5/8/2021 2:00:00 PM,5/8/2021 1:00:00 PM,1177.9343085,1264.8351164,1484.1710038,269.4697199,949.1974289,731.4552053,810.8706262,6687.933409
5/8/2021 2:00:00 PM,5/8/2021,ON PEAK,SUMMER,5/8/2021 3:00:00 PM,5/8/2021 2:00:00 PM,1176.9134691,1261.9385664,1489.6009925,228.3076979,941.6963729,726.8175077,809.4206131,6634.6952196
5/8/2021 3:00:00 PM,5/8/2021,ON PEAK,SUMMER,5/8/2021 4:00:00 PM,5/8/2021 3:00:00 PM,1193.7740899,1283.6887571,1502.5725499,254.0709359,927.4073759,720.6864796,820.0108323,6702.2110206
5/8/2021 4:00:00 PM,5/8/2021,ON PEAK,SUMMER,5/8/2021 5:00:00 PM,5/8/2021 4:00:00 PM,1212.7633222,1293.3874416,1525.6641065,251.1693206,927.5701205,732.0168285,826.4946323,6769.0657722
5/8/2021 5:00:00 PM,5/8/2021,ON PEAK,SUMMER,5/8/2021 6:00:00 PM,5/8/2021 5:00:00 PM,1183.7139827,1270.2006779,1489.2238266,247.6403307,924.1188633,738.7198155,819.4492669,6673.0667636
5/8/2021 6:00:00 PM,5/8/2021,ON PEAK,SUMMER,5/8/2021 7:00:00 PM,5/8/2021 6:00:00 PM,1144.5090461,1258.0070975,1439.8773174,225.0695431,933.0857635,727.97611,826.7665556,6555.2914332
5/8/2021 7:00:00 PM,5/8/2021,ON PEAK,SUMMER,5/8/2021 8:00:00 PM,5/8/2021 7:00:00 PM,1123.1163933,1246.3071921,1414.6079465,206.8663861,938.306711,713.7277319,835.8631008,6478.7954617
5/8/2021 8:00:00 PM,5/8/2021,ON PEAK,SUMMER,5/8/2021 9:00:00 PM,5/8/2021 8:00:00 PM,1108.9205815,1251.2261636,1411.6500467,173.3980238,965.069416,712.6606664,840.3405218,6463.2654198
5/8/2021 9:00:00 PM,5/8/2021,ON PEAK,SUMMER,5/8/2021 10:00:00 PM,5/8/2021 9:00:00 PM,1048.0542176,1250.4733027,1358.2431127,221.9774719,975.5662772,721.728494,817.7367129,6393.779589
5/9/2021 6:00:00 AM,5/9/2021,ON PEAK,SUMMER,5/9/2021 7:00:00 AM,5/9/2021 6:00:00 AM,920.7819313,1225.1134136,1198.3193629,165.4095145,931.9436282,685.6965396,773.1838425,5900.4482326
5/9/2021 7:00:00 AM,5/9/2021,ON PEAK,SUMMER,5/9/2021 8:00:00 AM,5/9/2021 7:00:00 AM,992.0716098,1213.1857415,1235.6653987,167.8656222,923.7601226,692.5062351,790.6699056,6015.7246355
5/9/2021 8:00:00 AM,5/9/2021,ON PEAK,SUMMER,5/9/2021 9:00:00 AM,5/9/2021 8:00:00 AM,1074.047503,1227.879235,1278.2299629,155.3224799,937.9929533,702.0183292,799.8805019,6175.3709652
5/9/2021 9:00:00 AM,5/9/2021,ON PEAK,SUMMER,5/9/2021 10:00:00 AM,5/9/2021 9:00:00 AM,1136.1523638,1242.9286332,1329.3851061,195.265436,957.4119311,692.1945604,802.357158,6355.6951886
5/9/2021 10:00:00 AM,5/9/2021,ON PEAK,SUMMER,5/9/2021 11:00:00 AM,5/9/2021 10:00:00 AM,1176.8798978,1232.1891559,1345.5394185,174.3829023,970.646372,677.3104373,799.9037162,6376.8519
5/9/2021 11:00:00 AM,5/9/2021,ON PEAK,SUMMER,5/9/2021 12:00:00 PM,5/9/2021 11:00:00 AM,1196.8875649,1225.9052434,1350.2850424,182.1086673,975.8472923,695.2715495,797.249908,6423.5552678
5/9/2021 12:00:00 PM,5/9/2021,ON PEAK,SUMMER,5/9/2021 1:00:00 PM,5/9/2021 12:00:00 PM,1193.1147595,1215.22631,1340.9314622,184.8299572,964.9567919,694.2209147,782.7830126,6376.0632081
5/9/2021 1:00:00 PM,5/9/2021,ON PEAK,SUMMER,5/9/2021 2:00:00 PM,5/9/2021 1:00:00 PM,1185.9400971,1208.1312845,1333.2525752,185.3272829,953.9348291,689.6239378,789.285812,6345.4958186
5/9/2021 2:00:00 PM,5/9/2021,ON PEAK,SUMMER,5/9/2021 3:00:00 PM,5/9/2021 2:00:00 PM,1185.53905,1219.5103462,1335.228437,204.6901905,951.06098,688.518547,791.7833429,6376.3308936
5/9/2021 3:00:00 PM,5/9/2021,ON PEAK,SUMMER,5/9/2021 4:00:00 PM,5/9/2021 3:00:00 PM,1201.2783608,1235.8748622,1359.9922738,184.5826037,927.99291,715.857967,801.2838716,6426.8628491
5/9/2021 4:00:00 PM,5/9/2021,ON PEAK,SUMMER,5/9/2021 5:00:00 PM,5/9/2021 4:00:00 PM,1219.8396358,1240.5342709,1386.3684322,200.3034083,924.127609,722.4414817,808.8014741,6502.416312
5/9/2021 5:00:00 PM,5/9/2021,ON PEAK,SUMMER,5/9/2021 6:00:00 PM,5/9/2021 5:00:00 PM,1178.9179943,1229.661899,1367.4237568,196.6651598,927.7912008,724.8328774,805.7168334,6431.0097215
5/9/2021 6:00:00 PM,5/9/2021,ON PEAK,SUMMER,5/9/2021 7:00:00 PM,5/9/2021 6:00:00 PM,1143.0076073,1223.396375,1352.7834819,198.1358193,926.5591737,721.3974746,801.5440824,6366.8240142
5/9/2021 7:00:00 PM,5/9/2021,ON PEAK,SUMMER,5/9/2021 8:00:00 PM,5/9/2021 7:00:00 PM,1115.0875805,1235.1616103,1371.2342403,208.9914731,904.7244799,694.1239552,801.3301082,6330.6534475
5/9/2021 8:00:00 PM,5/9/2021,ON PEAK,SUMMER,5/9/2021 9:00:00 PM,5/9/2021 8:00:00 PM,1094.3173261,1246.3174585,1374.0600045,207.3871015,905.1155053,690.7340587,821.5715748,6339.5030294
5/9/2021 9:00:00 PM,5/9/2021,ON PEAK,SUMMER,5/9/2021 10:00:00 PM,5/9/2021 9:00:00 PM,1031.5007861,1226.3027534,1344.7717916,159.6241812,915.5929112,707.5370677,789.5345699,6174.8640611
5/10/2021 6:00:00 AM,5/10/2021,ON PEAK,SUMMER,5/10/2021 7:00:00 AM,5/10/2021 6:00:00 AM,1109.7401922,1280.468323,1347.5189867,187.6693474,939.9089735,730.3817509,786.8685282,6382.5561019
5/10/2021 7:00:00 AM,5/10/2021,ON PEAK,SUMMER,5/10/2021 8:00:00 AM,5/10/2021 7:00:00 AM,1174.6518665,1313.6217265,1445.1505394,152.8809771,955.4835935,741.3335195,797.4922783,6580.6145008
5/10/2021 8:00:00 AM,5/10/2021,ON PEAK,SUMMER,5/10/2021 9:00:00 AM,5/10/2021 8:00:00 AM,1205.5707896,1323.6321833,1485.88573,163.855273,960.5849256,749.3309849,794.4440912,6683.3039776
5/10/2021 9:00:00 AM,5/10/2021,ON PEAK,SUMMER,5/10/2021 10:00:00 AM,5/10/2021 9:00:00 AM,1230.4644634,1321.7258586,1510.4022329,209.4502401,966.8929539,759.2213146,808.3478714,6806.5049349
5/10/2021 10:00:00 AM,5/10/2021,ON PEAK,SUMMER,5/10/2021 11:00:00 AM,5/10/2021 10:00:00 AM,1257.9943099,1297.1952856,1546.9894631,189.8927122,968.8144307,750.538586,792.9641679,6804.3889554
5/10/2021 11:00:00 AM,5/10/2021,ON PEAK,SUMMER,5/10/2021 12:00:00 PM,5/10/2021 11:00:00 AM,1265.1633053,1262.2987728,1554.4039538,189.3570697,971.9225295,747.832051,779.768239,6770.7459211
5/10/2021 12:00:00 PM,5/10/2021,ON PEAK,SUMMER,5/10/2021 1:00:00 PM,5/10/2021 12:00:00 PM,1251.2056126,1261.7420317,1564.587735,222.9560285,968.7341468,739.8495553,772.9202241,6781.995334
5/10/2021 1:00:00 PM,5/10/2021,ON PEAK,SUMMER,5/10/2021 2:00:00 PM,5/10/2021 1:00:00 PM,1239.1090961,1312.5239028,1548.1410153,214.8453177,966.6705,726.9203039,766.797658,6775.0077938
5/10/2021 2:00:00 PM,5/10/2021,ON PEAK,SUMMER,5/10/2021 3:00:00 PM,5/10/2021 2:00:00 PM,1228.3034759,1314.3801966,1534.0545906,207.9801214,965.7653948,740.3762275,759.6271406,6750.4871474
5/10/2021 3:00:00 PM,5/10/2021,ON PEAK,SUMMER,5/10/2021 4:00:00 PM,5/10/2021 3:00:00 PM,1232.2663867,1327.9982931,1524.6611606,211.3091868,962.9900194,739.9768235,766.7237981,6765.9256682
5/10/2021 4:00:00 PM,5/10/2021,ON PEAK,SUMMER,5/10/2021 5:00:00 PM,5/10/2021 4:00:00 PM,1246.8563916,1323.3819012,1533.5562979,197.1641267,961.5418769,737.620099,775.51296,6775.6336533
5/10/2021 5:00:00 PM,5/10/2021,ON PEAK,SUMMER,5/10/2021 6:00:00 PM,5/10/2021 5:00:00 PM,1184.8160297,1298.6949823,1470.9101577,229.259377,957.1786724,748.9703844,764.210217,6654.0398205
5/10/2021 6:00:00 PM,5/10/2021,ON PEAK,SUMMER,5/10/2021 7:00:00 PM,5/10/2021 6:00:00 PM,1136.409417,1264.682895,1446.7435856,211.8203215,958.9369377,775.4731446,758.8832136,6552.949515
5/10/2021 7:00:00 PM,5/10/2021,ON PEAK,SUMMER,5/10/2021 8:00:00 PM,5/10/2021 7:00:00 PM,1107.5924058,1248.230305,1416.9577629,189.8989854,958.0230844,792.0189308,779.6810295,6492.4025038
5/10/2021 8:00:00 PM,5/10/2021,ON PEAK,SUMMER,5/10/2021 9:00:00 PM,5/10/2021 8:00:00 PM,1098.5753544,1267.83577,1429.3019406,194.2871804,964.9678013,798.1859074,821.3950619,6574.549016
5/10/2021 9:00:00 PM,5/10/2021,ON PEAK,SUMMER,5/10/2021 10:00:00 PM,5/10/2021 9:00:00 PM,1037.4234801,1240.7008136,1388.1819731,186.3471272,963.9032743,814.9217736,797.6799595,6429.1584014
5/11/2021 6:00:00 AM,5/11/2021,ON PEAK,SUMMER,5/11/2021 7:00:00 AM,5/11/2021 6:00:00 AM,1100.1180296,1244.9364515,1379.0356094,156.3022372,966.224151,817.0142467,807.8264009,6471.4571263
5/11/2021 7:00:00 AM,5/11/2021,ON PEAK,SUMMER,5/11/2021 8:00:00 AM,5/11/2021 7:00:00 AM,1178.3706232,1271.6897476,1484.7159364,172.3473669,974.4505532,810.3343004,807.9761121,6699.8846398
5/11/2021 8:00:00 AM,5/11/2021,ON PEAK,SUMMER,5/11/2021 9:00:00 AM,5/11/2021 8:00:00 AM,1215.5191027,1304.9556499,1524.3381973,214.9823147,982.51542,809.8661086,810.4601332,6862.6369264
5/11/2021 9:00:00 AM,5/11/2021,ON PEAK,SUMMER,5/11/2021 10:00:00 AM,5/11/2021 9:00:00 AM,1252.3741448,1297.8933971,1559.7863181,204.8004374,995.3362582,807.2169785,802.1810246,6919.5885587
5/11/2021 10:00:00 AM,5/11/2021,ON PEAK,SUMMER,5/11/2021 11:00:00 AM,5/11/2021 10:00:00 AM,1274.9137174,1263.1440643,1582.0833533,211.3732578,985.0816373,774.0502861,792.9590507,6883.6053669
5/11/2021 11:00:00 AM,5/11/2021,ON PEAK,SUMMER,5/11/2021 12:00:00 PM,5/11/2021 11:00:00 AM,1274.503841,1253.8258363,1587.1114914,245.8047204,981.0722101,768.1238752,790.6161313,6901.0581057
5/11/2021 12:00:00 PM,5/11/2021,ON PEAK,SUMMER,5/11/2021 1:00:00 PM,5/11/2021 12:00:00 PM,1268.6811336,1289.1524087,1563.1315028,252.2169062,983.6048557,762.4761497,783.4807911,6902.7437478
5/11/2021 1:00:00 PM,5/11/2021,ON PEAK,SUMMER,5/11/2021 2:00:00 PM,5/11/2021 1:00:00 PM,1259.7802031,1203.0577705,1588.8975978,265.6634643,990.0464779,757.8486692,781.265232,6846.5594148
5/11/2021 2:00:00 PM,5/11/2021,ON PEAK,SUMMER,5/11/2021 3:00:00 PM,5/11/2021 2:00:00 PM,1245.6168817,1141.7295516,1561.7444821,235.9158103,977.5128443,748.9249432,789.6840028,6701.128516
5/11/2021 3:00:00 PM,5/11/2021,ON PEAK,SUMMER,5/11/2021 4:00:00 PM,5/11/2021 3:00:00 PM,1246.9154728,1187.6302456,1563.3193378,222.982188,980.8265623,771.3559442,797.0597881,6770.0895388
5/11/2021 4:00:00 PM,5/11/2021,ON PEAK,SUMMER,5/11/2021 5:00:00 PM,5/11/2021 4:00:00 PM,1257.6398957,1195.9270605,1567.1849552,245.8827108,964.2287496,776.1347908,805.8325754,6812.830738
5/11/2021 5:00:00 PM,5/11/2021,ON PEAK,SUMMER,5/11/2021 6:00:00 PM,5/11/2021 5:00:00 PM,1191.756404,1152.2819428,1479.1327641,250.3137824,954.6916344,711.0930797,792.7236033,6531.9932107
5/11/2021 6:00:00 PM,5/11/2021,ON PEAK,SUMMER,5/11/2021 7:00:00 PM,5/11/2021 6:00:00 PM,1145.5926552,1168.3120003,1449.3238134,214.2580187,972.0174144,722.7842695,799.8150544,6472.1032259
5/11/2021 7:00:00 PM,5/11/2021,ON PEAK,SUMMER,5/11/2021 8:00:00 PM,5/11/2021 7:00:00 PM,1111.3746215,1186.0172555,1410.221845,210.8610858,986.7794459,759.0867572,808.0002052,6472.3412161
5/11/2021 8:00:00 PM,5/11/2021,ON PEAK,SUMMER,5/11/2021 9:00:00 PM,5/11/2021 8:00:00 PM,1092.5244524,1184.1463176,1367.7137831,179.1158041,1001.1749292,767.145924,816.708635,6408.5298454
5/11/2021 9:00:00 PM,5/11/2021,ON PEAK,SUMMER,5/11/2021 10:00:00 PM,5/11/2021 9:00:00 PM,1026.8590111,1169.5225001,1324.6630396,196.9597006,1005.4620887,767.2360526,759.7899294,6250.4923221
5/12/2021 6:00:00 AM,5/12/2021,ON PEAK,SUMMER,5/12/2021 7:00:00 AM,5/12/2021 6:00:00 AM,1092.6009721,1163.9572738,1364.3223841,161.8956032,989.0000559,795.583061,786.0635391,6353.4228892
5/12/2021 7:00:00 AM,5/12/2021,ON PEAK,SUMMER,5/12/2021 8:00:00 AM,5/12/2021 7:00:00 AM,1167.638338,1178.7050531,1428.2775649,149.7062703,999.9638549,801.2264562,798.3896854,6523.9072228
5/12/2021 8:00:00 AM,5/12/2021,ON PEAK,SUMMER,5/12/2021 9:00:00 AM,5/12/2021 8:00:00 AM,1196.9396122,1187.1770665,1469.4665454,179.0451862,1010.9549712,793.082262,803.6233636,6640.2890071
5/12/2021 9:00:00 AM,5/12/2021,ON PEAK,SUMMER,5/12/2021 10:00:00 AM,5/12/2021 9:00:00 AM,1224.9808949,1189.4931423,1514.1647966,190.871595,1010.444564,787.6461331,806.7942957,6724.3954216
5/12/2021 10:00:00 AM,5/12/2021,ON PEAK,SUMMER,5/12/2021 11:00:00 AM,5/12/2021 10:00:00 AM,1250.1651881,1205.5636125,1560.4792142,202.1209863,1003.3286657,768.8605228,807.424825,6797.9430146
5/12/2021 11:00:00 AM,5/12/2021,ON PEAK,SUMMER,5/12/2021 12:00:00 PM,5/12/2021 11:00:00 AM,1261.1476719,1207.991723,1563.3843423,191.5605675,995.6567898,771.2107055,796.7278301,6787.6796301
5/12/2021 12:00:00 PM,5/12/2021,ON PEAK,SUMMER,5/12/2021 1:00:00 PM,5/12/2021 12:00:00 PM,1254.7127482,1169.6501672,1549.0389013,222.9926935,997.3555832,804.3856655,787.1599546,6785.2957135
5/12/2021 1:00:00 PM,5/12/2021,ON PEAK,SUMMER,5/12/2021 2:00:00 PM,5/12/2021 1:00:00 PM,1251.6520443,1216.3816561,1566.3432922,214.445015,1007.2551652,819.3396768,786.2294105,6861.6462601
5/12/2021 2:00:00 PM,5/12/2021,ON PEAK,SUMMER,5/12/2021 3:00:00 PM,5/12/2021 2:00:00 PM,1247.1236132,1220.3602136,1556.1993516,204.9907885,1009.0193719,803.5975804,774.9765528,6816.267472
5/12/2021 3:00:00 PM,5/12/2021,ON PEAK,SUMMER,5/12/2021 4:00:00 PM,5/12/2021 3:00:00 PM,1251.0511195,1233.7766811,1551.1583815,209.4294096,1005.164316,799.2477856,779.2348736,6829.0625669
5/12/2021 4:00:00 PM,5/12/2021,ON PEAK,SUMMER,5/12/2021 5:00:00 PM,5/12/2021 4:00:00 PM,1257.7146982,1243.2244374,1559.6906361,195.2046207,1002.4232158,772.8235437,792.9248779,6824.0060298
5/12/2021 5:00:00 PM,5/12/2021,ON PEAK,SUMMER,5/12/2021 6:00:00 PM,5/12/2021 5:00:00 PM,1193.9526066,1245.8729896,1534.9125479,208.584742,1002.2252984,745.6442309,786.2052983,6717.3977137
5/12/2021 6:00:00 PM,5/12/2021,ON PEAK,SUMMER,5/12/2021 7:00:00 PM,5/12/2021 6:00:00 PM,1144.6850854,1240.7457837,1482.3454463,182.6061113,1010.4682621,768.9004929,799.3708421,6629.1220238
5/12/2021 7:00:00 PM,5/12/2021,ON PEAK,SUMMER,5/12/2021 8:00:00 PM,5/12/2021 7:00:00 PM,1125.6650473,1225.7910144,1451.9955521,198.0400124,1014.1170512,762.0628129,829.8385179,6607.5100082
5/12/2021 8:00:00 PM,5/12/2021,ON PEAK,SUMMER,5/12/2021 9:00:00 PM,5/12/2021 8:00:00 PM,1112.3456484,1213.0753402,1446.2769322,194.1027622,1012.2483815,764.7610032,850.0467939,6592.8568616
5/12/2021 9:00:00 PM,5/12/2021,ON PEAK,SUMMER,5/12/2021 10:00:00 PM,5/12/2021 9:00:00 PM,1041.504798,1183.5620321,1389.4512661,204.959148,1003.0549946,779.4437524,828.4824158,6430.458407
5/13/2021 6:00:00 AM,5/13/2021,ON PEAK,SUMMER,5/13/2021 7:00:00 AM,5/13/2021 6:00:00 AM,1085.0491809,1177.643202,1321.3586007,150.8947422,1006.3252251,783.3323796,812.7782333,6337.3815638
5/13/2021 7:00:00 AM,5/13/2021,ON PEAK,SUMMER,5/13/2021 8:00:00 AM,5/13/2021 7:00:00 AM,1168.4600502,1213.1970329,1433.6005817,145.2467415,1010.0909216,741.3916599,825.2586777,6537.2456655
5/13/2021 8:00:00 AM,5/13/2021,ON PEAK,SUMMER,5/13/2021 9:00:00 AM,5/13/2021 8:00:00 AM,1222.149556,1234.1303834,1488.7167007,160.0200794,1022.6377303,717.5098153,818.3235817,6663.4878468
5/13/2021 9:00:00 AM,5/13/2021,ON PEAK,SUMMER,5/13/2021 10:00:00 AM,5/13/2021 9:00:00 AM,1244.0210884,1222.4605994,1567.7723611,184.1856688,1028.5843438,715.963966,806.6606736,6769.6487011
5/13/2021 10:00:00 AM,5/13/2021,ON PEAK,SUMMER,5/13/2021 11:00:00 AM,5/13/2021 10:00:00 AM,1264.1816041,1198.6966623,1572.6442802,188.1032252,1048.2132165,709.9858481,798.5091541,6780.3339905
5/13/2021 11:00:00 AM,5/13/2021,ON PEAK,SUMMER,5/13/2021 12:00:00 PM,5/13/2021 11:00:00 AM,1271.6746412,1202.9037552,1579.858764,232.3987119,1058.2452785,691.8486322,802.8452603,6839.7750433
5/13/2021 12:00:00 PM,5/13/2021,ON PEAK,SUMMER,5/13/2021 1:00:00 PM,5/13/2021 12:00:00 PM,1256.2432485,1206.6044085,1575.7486296,226.2458349,1052.253656,680.4714541,800.0977283,6797.6649599
5/13/2021 1:00:00 PM,5/13/2021,ON PEAK,SUMMER,5/13/2021 2:00:00 PM,5/13/2021 1:00:00 PM,1243.0907197,1197.1268097,1575.9625619,211.2370892,1047.2970595,674.0774989,801.8521121,6750.643851
5/13/2021 2:00:00 PM,5/13/2021,ON PEAK,SUMMER,5/13/2021 3:00:00 PM,5/13/2021 2:00:00 PM,1238.1046122,1197.4398063,1572.58246,178.9149921,1062.0701607,672.3050565,805.6725903,6727.0896781
5/13/2021 3:00:00 PM,5/13/2021,ON PEAK,SUMMER,5/13/2021 4:00:00 PM,5/13/2021 3:00:00 PM,1248.7652834,1232.2410976,1552.7371857,192.9329365,1072.1390938,727.5545024,813.9900228,6840.3601222
5/13/2021 4:00:00 PM,5/13/2021,ON PEAK,SUMMER,5/13/2021 5:00:00 PM,5/13/2021 4:00:00 PM,1254.4917159,1188.8673418,1571.806105,193.7950298,1061.2019673,709.6727193,823.6243248,6803.4592039
5/13/2021 5:00:00 PM,5/13/2021,ON PEAK,SUMMER,5/13/2021 6:00:00 PM,5/13/2021 5:00:00 PM,1187.5038626,1162.8242586,1536.7184003,220.463114,1043.3851173,711.3880753,807.0842686,6669.3670967
5/13/2021 6:00:00 PM,5/13/2021,ON PEAK,SUMMER,5/13/2021 7:00:00 PM,5/13/2021 6:00:00 PM,1134.6165498,1158.3773733,1465.5520039,206.6584065,1035.8156765,654.8701155,803.8206743,6459.7107998
5/13/2021 7:00:00 PM,5/13/2021,ON PEAK,SUMMER,5/13/2021 8:00:00 PM,5/13/2021 7:00:00 PM,1105.2149378,1170.133963,1450.538156,204.4230335,1034.2388949,674.4041939,815.5345594,6454.4877385
5/13/2021 8:00:00 PM,5/13/2021,ON PEAK,SUMMER,5/13/2021 9:00:00 PM,5/13/2021 8:00:00 PM,1097.1558479,1124.7907309,1444.8975755,181.190836,1032.9579368,705.7222937,812.9546178,6399.6698386
5/13/2021 9:00:00 PM,5/13/2021,ON PEAK,SUMMER,5/13/2021 10:00:00 PM,5/13/2021 9:00:00 PM,1027.8638195,1078.0190292,1364.884826,191.3731338,1036.4834773,722.332437,793.8116053,6214.7683281
5/14/2021 6:00:00 AM,5/14/2021,ON PEAK,SUMMER,5/14/2021 7:00:00 AM,5/14/2021 6:00:00 AM,1092.3875579,1169.5803253,1357.5035957,202.6579594,1032.5573347,807.8168142,799.9789666,6462.4825538
5/14/2021 7:00:00 AM,5/14/2021,ON PEAK,SUMMER,5/14/2021 8:00:00 AM,5/14/2021 7:00:00 AM,1173.381716,1196.5937768,1434.6239885,144.1517198,1034.2315447,821.9486562,814.1081475,6619.0395495
5/14/2021 8:00:00 AM,5/14/2021,ON PEAK,SUMMER,5/14/2021 9:00:00 AM,5/14/2021 8:00:00 AM,1213.7647538,1209.4815893,1493.6530892,171.7665946,1046.7993733,827.4163674,824.6051476,6787.4869152
5/14/2021 9:00:00 AM,5/14/2021,ON PEAK,SUMMER,5/14/2021 10:00:00 AM,5/14/2021 9:00:00 AM,1249.653018,1181.0372924,1548.9900884,206.3403807,1041.6721932,807.0256892,804.6168176,6839.3354795
5/14/2021 10:00:00 AM,5/14/2021,ON PEAK,SUMMER,5/14/2021 11:00:00 AM,5/14/2021 10:00:00 AM,1268.7292256,1159.8868766,1574.9554245,174.6169397,1034.5925852,744.2955708,808.0898252,6765.1664476
5/14/2021 11:00:00 AM,5/14/2021,ON PEAK,SUMMER,5/14/2021 12:00:00 PM,5/14/2021 11:00:00 AM,1271.6419396,1148.4591324,1579.3215079,207.2710354,1035.1843099,689.2492878,802.8259053,6733.9531183
5/14/2021 12:00:00 PM,5/14/2021,ON PEAK,SUMMER,5/14/2021 1:00:00 PM,5/14/2021 12:00:00 PM,1269.416684,1156.840652,1574.6298324,214.8838613,1027.5871701,683.3295144,807.8088339,6734.4965481
5/14/2021 1:00:00 PM,5/14/2021,ON PEAK,SUMMER,5/14/2021 2:00:00 PM,5/14/2021 1:00:00 PM,1261.6787746,1151.568894,1548.6703982,213.0494505,1027.3937769,680.4297755,804.0830082,6686.8740779
5/14/2021 2:00:00 PM,5/14/2021,ON PEAK,SUMMER,5/14/2021 3:00:00 PM,5/14/2021 2:00:00 PM,1247.4561208,1154.407708,1513.4035269,206.5701941,1028.1818697,677.5722272,809.0388023,6636.630449
5/14/2021 3:00:00 PM,5/14/2021,ON PEAK,SUMMER,5/14/2021 4:00:00 PM,5/14/2021 3:00:00 PM,1237.7699027,1155.4678383,1515.4949294,190.8457526,1018.7174381,686.8923907,810.4328111,6615.6210629
5/14/2021 4:00:00 PM,5/14/2021,ON PEAK,SUMMER,5/14/2021 5:00:00 PM,5/14/2021 4:00:00 PM,1233.9022349,1159.4618046,1492.6558369,175.0702983,1017.526683,697.2763544,814.3054349,6590.198647
5/14/2021 5:00:00 PM,5/14/2021,ON PEAK,SUMMER,5/14/2021 6:00:00 PM,5/14/2021 5:00:00 PM,1177.1545424,1164.4321016,1431.0393205,167.9747301,1015.3264268,688.6533347,814.6223326,6459.2027887
5/14/2021 6:00:00 PM,5/14/2021,ON PEAK,SUMMER,5/14/2021 7:00:00 PM,5/14/2021 6:00:00 PM,1130.0682452,1142.1787498,1385.58479,185.1086092,1017.5146915,689.2959182,822.0938938,6371.8448977
5/14/2021 7:00:00 PM,5/14/2021,ON PEAK,SUMMER,5/14/2021 8:00:00 PM,5/14/2021 7:00:00 PM,1087.3779317,1127.9040532,1343.8372614,191.9910095,1017.0750973,700.229304,830.4376733,6298.8523304
5/14/2021 8:00:00 PM,5/14/2021,ON PEAK,SUMMER,5/14/2021 9:00:00 PM,5/14/2021 8:00:00 PM,1092.6117069,1144.1666611,1340.4060073,139.067358,1018.5037935,740.2583026,852.6344536,6327.648283
5/14/2021 9:00:00 PM,5/14/2021,ON PEAK,SUMMER,5/14/2021 10:00:00 PM,5/14/2021 9:00:00 PM,1051.3143334,1169.0374076,1351.0071352,174.318477,1020.8498152,774.6947806,856.2098577,6397.4318067
