date,atc_sk_export,atc_sk_import,atc_wecc_export,atc_wecc_import,bc,mt,sk,ttc_sk_export,ttc_sk_import,ttc_wecc_export,ttc_wecc_import,wecc,imported,exported,total_flow
2022-10-26 02:00:00,-60,60,-935,466,-200,66.808,-50,-60,60,-1000,1110,-133.192,66.808,-250.0,-183.192
2022-10-26 03:00:00,-60,60,-935,466,-200,66.808,0,-60,60,-1000,1110,-133.192,66.808,-200.0,-133.192
2022-10-26 04:00:00,-60,60,-935,466,-200,66.808,0,-60,60,-1000,1110,-133.192,66.808,-200.0,-133.192
2022-10-26 05:00:00,-60,60,-935,466,-125,66.776,0,-60,60,-1000,1110,-58.224,66.776,-125.0,-58.224
2022-10-26 06:00:00,-60,60,-935,531,-25,16.776,0,-60,60,-1000,1110,-8.224,16.776,-25.0,-8.224
2022-10-26 07:00:00,-60,60,-935,531,-50,16.776,0,-60,60,-1000,1110,-33.224,16.776,-50.0,-33.224
2022-10-26 08:00:00,-60,60,-935,531,25,116.84,0,-60,60,-1000,1110,141.84,141.84,0.0,141.84
2022-10-26 09:00:00,-60,60,-935,508,0,116.744,0,-60,60,-1000,1110,116.744,116.744,0.0,116.744
2022-10-26 10:00:00,-60,60,-935,508,-50,16.744,0,-60,60,-1000,1110,-33.256,16.744,-50.0,-33.256
2022-10-26 11:00:00,-60,60,-935,530,-100,16.806,0,-60,60,-1000,1110,-83.194,16.806,-100.0,-83.194
2022-10-26 12:00:00,-60,60,-935,530,-200,16.767,0,-60,60,-1000,1110,-183.233,16.767,-200.0,-183.233
2022-10-26 13:00:00,-60,60,-935,530,-125,16.808,0,-60,60,-1000,1110,-108.192,16.808,-125.0,-108.192
2022-10-26 14:00:00,-60,60,-935,531,-175,16.805,0,-60,60,-1000,1110,-158.195,16.805,-175.0,-158.195
2022-10-26 15:00:00,-60,60,-935,531,-150,16.776,0,-60,60,-1000,1110,-133.224,16.776,-150.0,-133.224
2022-10-26 16:00:00,-60,60,-935,531,-100,16.808,0,-60,60,-1000,1110,-83.192,16.808,-100.0,-83.192
2022-10-26 17:00:00,-60,60,-935,531,-100,16.776,0,-60,60,-1000,1110,-83.224,16.776,-100.0,-83.224
2022-10-26 18:00:00,-60,60,-935,531,-100,16.776,0,-60,60,-1000,1110,-83.224,16.776,-100.0,-83.224
2022-10-26 19:00:00,-60,60,-935,531,-100,16.776,0,-60,60,-1000,1110,-83.224,16.776,-100.0,-83.224
2022-10-26 20:00:00,-60,60,-935,531,-200,16.776,60,-60,60,-1000,1110,-183.224,76.776,-200.0,-123.22399999999999
2022-10-26 21:00:00,-60,60,-935,599,-300,16.801,60,-60,60,-1000,1110,-283.199,76.801,-300.0,-223.199
2022-10-26 22:00:00,-60,60,-935,466,-400,116.808,60,-60,60,-1000,1110,-283.192,176.808,-400.0,-223.192
2022-10-26 23:00:00,-60,60,-935,466,-500,116.776,60,-60,60,-1000,1110,-383.224,176.776,-500.0,-323.224
2022-10-27 00:00:00,-60,60,-935,466,-450,134.776,60,-60,60,-1000,1110,-315.224,194.776,-450.0,-255.224
2022-10-27 01:00:00,-60,60,-935,466,-450,134.744,60,-60,60,-1000,1110,-315.256,194.744,-450.0,-255.25599999999997
2022-10-27 02:00:00,-60,60,-935,466,-380,134.744,60,-60,60,-1000,1110,-245.256,194.744,-380.0,-185.256
2022-10-27 03:00:00,-60,60,-935,466,-380,134.712,60,-60,60,-1000,1110,-245.288,194.712,-380.0,-185.288
2022-10-27 04:00:00,-60,60,-935,466,-380,134.744,60,-60,60,-1000,1110,-245.256,194.744,-380.0,-185.256
2022-10-27 05:00:00,-60,60,-935,466,-250,134.744,60,-60,60,-1000,1110,-115.256,194.744,-250.0,-55.256
2022-10-27 06:00:00,-60,60,-935,532,-200,134.744,60,-60,60,-1000,1110,-65.256,194.744,-200.0,-5.256
2022-10-27 07:00:00,-60,60,-935,532,-200,134.776,60,-60,60,-1000,1110,-65.224,194.776,-200.0,-5.224000000000004
2022-10-27 08:00:00,-60,60,-935,531,-250,134.712,60,-60,60,-1000,1110,-115.288,194.712,-250.0,-55.288
2022-10-27 09:00:00,-60,60,-935,531,-405,29.744,60,-60,60,-1000,1110,-375.256,89.744,-405.0,-315.256
2022-10-27 10:00:00,-60,60,-935,531,-455,42.776,60,-60,60,-1000,1110,-412.224,102.77600000000001,-455.0,-352.224
2022-10-27 11:00:00,-60,60,-935,531,-535,124.808,60,-60,60,-1000,1110,-410.192,184.808,-535.0,-350.192
2022-10-27 12:00:00,-60,60,-935,531,-455,124.744,60,-60,60,-1000,1110,-330.256,184.744,-455.0,-270.256
2022-10-27 13:00:00,-60,60,-935,531,-535,124.744,60,-60,60,-1000,1110,-410.256,184.744,-535.0,-350.256
2022-10-27 14:00:00,-60,60,-935,531,-535,124.712,60,-60,60,-1000,1110,-410.288,184.712,-535.0,-350.288
2022-10-27 15:00:00,-60,60,-935,531,-535,124.744,60,-60,60,-1000,1110,-410.256,184.744,-535.0,-350.256
2022-10-27 16:00:00,-60,60,-935,531,-555,99.776,60,-60,60,-1000,1110,-455.224,159.776,-555.0,-395.224
2022-10-27 17:00:00,-60,60,-935,531,-470,99.776,60,-60,60,-1000,1110,-370.224,159.776,-470.0,-310.224
2022-10-27 18:00:00,-60,60,-935,531,-605,99.744,60,-60,60,-1000,1110,-505.256,159.744,-605.0,-445.256
2022-10-27 19:00:00,-60,60,-935,531,-555,99.776,60,-60,60,-1000,1110,-455.224,159.776,-555.0,-395.224
2022-10-27 20:00:00,-60,60,-935,531,-600,99.712,60,-60,60,-1000,1110,-500.288,159.712,-600.0,-440.288
2022-10-27 21:00:00,-60,60,-935,599,-600,99.744,60,-60,60,-1000,1110,-500.256,159.744,-600.0,-440.256
2022-10-27 22:00:00,-60,60,-935,466,-650,34.776,60,-60,60,-1000,1110,-615.224,94.77600000000001,-650.0,-555.224
2022-10-27 23:00:00,-60,60,-935,466,-800,34.808,60,-60,60,-1000,1110,-765.192,94.80799999999999,-800.0,-705.192
2022-10-28 00:00:00,-60,60,-935,466,-640,34.808,60,-60,60,-1000,1110,-605.192,94.80799999999999,-640.0,-545.192
2022-10-28 01:00:00,-60,60,-935,466,-640,34.776,60,-60,60,-1000,1110,-605.224,94.77600000000001,-640.0,-545.224
2022-10-28 02:00:00,-60,60,-935,466,-690,49.776,60,-60,60,-1000,1110,-640.224,109.77600000000001,-690.0,-580.224
2022-10-28 03:00:00,-60,60,-935,466,-715,49.84,60,-60,60,-1000,1110,-665.16,109.84,-715.0,-605.16
2022-10-28 04:00:00,-60,60,-935,466,-600,49.744,60,-60,60,-1000,1110,-550.256,109.744,-600.0,-490.256
2022-10-28 05:00:00,-60,60,-935,466,-450,49.84,60,-60,60,-1000,1110,-400.16,109.84,-450.0,-340.16
2022-10-28 06:00:00,-60,60,-935,532,-300,49.776,60,-60,60,-1000,1110,-250.224,109.77600000000001,-300.0,-190.224
2022-10-28 07:00:00,-60,60,-935,532,-430,49.776,60,-60,60,-1000,1110,-380.224,109.77600000000001,-430.0,-320.224
2022-10-28 08:00:00,-60,60,-935,532,-535,49.808,60,-60,60,-1000,1110,-485.192,109.80799999999999,-535.0,-425.192
2022-10-28 09:00:00,-60,60,-935,532,-605,49.808,25,-60,60,-1000,1110,-555.192,74.80799999999999,-605.0,-530.192
2022-10-28 10:00:00,-60,60,-935,532,-655,49.776,20,-60,60,-1000,1110,-605.224,69.77600000000001,-655.0,-585.224
2022-10-28 11:00:00,-60,60,-935,507,-735,49.84,20,-60,60,-1000,1110,-685.16,69.84,-735.0,-665.16
2022-10-28 12:00:00,-60,60,-935,532,-760,49.776,20,-60,60,-1000,1110,-710.224,69.77600000000001,-760.0,-690.224
2022-10-28 13:00:00,-60,60,-935,532,-760,49.808,20,-60,60,-1000,1110,-710.192,69.80799999999999,-760.0,-690.192
2022-10-28 14:00:00,-60,60,-935,532,-590,49.744,60,-60,60,-1000,1110,-540.256,109.744,-590.0,-480.256
2022-10-28 15:00:00,-60,60,-935,507,-780,49.84,60,-60,60,-1000,1110,-730.16,109.84,-780.0,-670.16
2022-10-28 16:00:00,-60,60,-935,507,-400,49.776,60,-60,60,-1000,1110,-350.224,109.77600000000001,-400.0,-290.224
2022-10-28 17:00:00,-60,60,-935,532,-430,49.808,60,-60,60,-1000,1110,-380.192,109.80799999999999,-430.0,-320.192
2022-10-28 18:00:00,-60,60,-935,532,-350,49.776,60,-60,60,-1000,1110,-300.224,109.77600000000001,-350.0,-240.224
2022-10-28 19:00:00,-60,60,-935,507,-350,49.808,60,-60,60,-1000,1110,-300.192,109.80799999999999,-350.0,-240.192
2022-10-28 20:00:00,-60,60,-935,507,-350,49.776,60,-60,60,-1000,1110,-300.224,109.77600000000001,-350.0,-240.224
2022-10-28 21:00:00,-60,60,-935,513,-325,49.84,60,-60,60,-1000,1110,-275.16,109.84,-325.0,-215.16000000000003
2022-10-28 22:00:00,-60,60,-935,466,-350,49.744,60,-60,60,-1000,1110,-300.256,109.744,-350.0,-240.25599999999997
2022-10-28 23:00:00,-60,60,-935,462,-504,49.776,60,-60,60,-1000,1110,-454.224,109.77600000000001,-504.0,-394.224
2022-10-29 00:00:00,-60,60,-935,462,-450,49.808,60,-60,60,-1000,1110,-400.192,109.80799999999999,-450.0,-340.192
2022-10-29 01:00:00,-60,60,-935,462,-350,49.808,60,-60,60,-1000,1110,-300.192,109.80799999999999,-350.0,-240.192
2022-10-29 02:00:00,-60,60,-935,462,-350,49.776,60,-60,60,-1000,1110,-300.224,109.77600000000001,-350.0,-240.224
2022-10-29 03:00:00,-60,60,-935,462,-350,49.776,60,-60,60,-1000,1110,-300.224,109.77600000000001,-350.0,-240.224
2022-10-29 04:00:00,-60,60,-935,462,-380,49.808,60,-60,60,-1000,1110,-330.192,109.80799999999999,-380.0,-270.192
2022-10-29 05:00:00,-60,60,-935,462,-250,49.776,60,-60,60,-1000,1110,-200.224,109.77600000000001,-250.0,-140.224
2022-10-29 06:00:00,-60,60,-935,549,-150,49.776,60,-60,60,-1000,1110,-100.224,109.77600000000001,-150.0,-40.224000000000004
2022-10-29 07:00:00,-60,60,-935,527,-200,49.808,60,-60,60,-1000,1110,-150.192,109.80799999999999,-200.0,-90.19200000000001
2022-10-29 08:00:00,-60,60,-935,527,-200,49.808,60,-60,60,-1000,1110,-150.192,109.80799999999999,-200.0,-90.19200000000001
2022-10-29 09:00:00,-60,60,-935,527,-200,49.808,60,-60,60,-1000,1110,-150.192,109.80799999999999,-200.0,-90.19200000000001
2022-10-29 10:00:00,-60,60,-935,527,-225,49.744,60,-60,60,-1000,1110,-175.256,109.744,-225.0,-115.256
2022-10-29 11:00:00,-60,60,-935,527,-225,49.808,60,-60,60,-1000,1110,-175.192,109.80799999999999,-225.0,-115.19200000000001
2022-10-29 12:00:00,-60,60,-935,527,-225,49.744,60,-60,60,-1000,1110,-175.256,109.744,-225.0,-115.256
2022-10-29 13:00:00,-60,60,-935,505,-225,49.808,60,-60,60,-1000,1110,-175.192,109.80799999999999,-225.0,-115.19200000000001
2022-10-29 14:00:00,-60,60,-935,505,-225,49.808,60,-60,60,-1000,1110,-175.192,109.80799999999999,-225.0,-115.19200000000001
2022-10-29 15:00:00,-60,60,-935,505,-125,49.776,60,-60,60,-1000,1110,-75.224,109.77600000000001,-125.0,-15.224000000000004
2022-10-29 16:00:00,-60,60,-935,505,-130,49.776,60,-60,60,-1000,1110,-80.224,109.77600000000001,-130.0,-20.224000000000004
2022-10-29 17:00:00,-60,60,-935,527,-130,49.776,60,-60,60,-1000,1110,-80.224,109.77600000000001,-130.0,-20.224000000000004
2022-10-29 18:00:00,-60,60,-935,527,-130,49.776,60,-60,60,-1000,1110,-80.224,109.77600000000001,-130.0,-20.224000000000004
2022-10-29 19:00:00,-60,60,-935,527,-130,49.808,60,-60,60,-1000,1110,-80.192,109.80799999999999,-130.0,-20.191999999999993
2022-10-29 20:00:00,-60,60,-935,527,-130,49.776,60,-60,60,-1000,1110,-80.224,109.77600000000001,-130.0,-20.224000000000004
2022-10-29 21:00:00,-60,60,-935,549,-230,49.744,60,-60,60,-1000,1110,-180.256,109.744,-230.0,-120.256
2022-10-29 22:00:00,-60,60,-935,462,-300,49.808,60,-60,60,-1000,1110,-250.192,109.80799999999999,-300.0,-190.192
2022-10-29 23:00:00,-60,60,-935,461,-300,49.776,60,-60,60,-1000,1110,-250.224,109.77600000000001,-300.0,-190.224
2022-10-30 00:00:00,-60,60,-935,461,-375,0.0,60,-60,60,-1000,1110,-375.0,60.0,-375.0,-315.0
2022-10-30 01:00:00,-60,60,-935,461,-375,0.0,60,-60,60,-1000,1110,-375.0,60.0,-375.0,-315.0
2022-10-30 02:00:00,-60,60,-935,461,-425,19.825,60,-60,60,-1000,1110,-405.175,79.825,-425.0,-345.175
2022-10-30 03:00:00,-60,60,-935,461,-425,19.776,60,-60,60,-1000,1110,-405.224,79.776,-425.0,-345.224
2022-10-30 04:00:00,-60,60,-935,461,-375,19.808,60,-60,60,-1000,1110,-355.192,79.80799999999999,-375.0,-295.192
2022-10-30 05:00:00,-60,60,-935,461,-375,19.744,60,-60,60,-1000,1110,-355.256,79.744,-375.0,-295.256
2022-10-30 06:00:00,-60,60,-935,549,-300,19.808,60,-60,60,-1000,1110,-280.192,79.80799999999999,-300.0,-220.192
2022-10-30 07:00:00,-60,60,-935,549,-200,19.776,60,-60,60,-1000,1110,-180.224,79.776,-200.0,-120.22399999999999
2022-10-30 08:00:00,-60,60,-935,527,-200,19.776,60,-60,60,-1000,1110,-180.224,79.776,-200.0,-120.22399999999999
2022-10-30 09:00:00,-60,60,-935,527,-200,19.776,60,-60,60,-1000,1110,-180.224,79.776,-200.0,-120.22399999999999
2022-10-30 10:00:00,-60,60,-935,527,-200,19.776,60,-60,60,-1000,1110,-180.224,79.776,-200.0,-120.22399999999999
2022-10-30 11:00:00,-60,60,-935,527,-200,69.776,60,-60,60,-1000,1110,-130.224,129.776,-200.0,-70.22399999999999
2022-10-30 12:00:00,-60,60,-935,527,-200,69.776,60,-60,60,-1000,1110,-130.224,129.776,-200.0,-70.22399999999999
2022-10-30 13:00:00,-60,60,-935,527,-300,99.808,60,-60,60,-1000,1110,-200.192,159.808,-300.0,-140.192
2022-10-30 14:00:00,-60,60,-935,527,-300,99.776,60,-60,60,-1000,1110,-200.224,159.776,-300.0,-140.224
2022-10-30 15:00:00,-60,60,-935,527,-300,99.744,60,-60,60,-1000,1110,-200.256,159.744,-300.0,-140.256
2022-10-30 16:00:00,-60,60,-935,527,-200,99.808,60,-60,60,-1000,1110,-100.192,159.808,-200.0,-40.19199999999999
2022-10-30 17:00:00,-60,60,-935,527,-200,124.776,60,-60,60,-1000,1110,-75.224,184.776,-200.0,-15.224000000000004
2022-10-30 18:00:00,-60,60,-935,527,-200,124.744,60,-60,60,-1000,1110,-75.256,184.744,-200.0,-15.256
2022-10-30 19:00:00,-60,60,-935,527,-200,124.776,60,-60,60,-1000,1110,-75.224,184.776,-200.0,-15.224000000000004
2022-10-30 20:00:00,-60,60,-935,527,-200,124.712,60,-60,60,-1000,1110,-75.288,184.712,-200.0,-15.287999999999997
2022-10-30 21:00:00,-60,60,-935,549,-300,19.744,60,-60,60,-1000,1110,-280.256,79.744,-300.0,-220.25599999999997
2022-10-30 22:00:00,-60,60,-935,461,-325,19.744,60,-60,60,-1000,1110,-305.256,79.744,-325.0,-245.25599999999997
2022-10-30 23:00:00,-60,60,-935,460,-325,19.808,60,-60,60,-1000,1110,-305.192,79.80799999999999,-325.0,-245.192
2022-10-31 00:00:00,-60,60,-935,460,-300,19.776,60,-60,60,-1000,1110,-280.224,79.776,-300.0,-220.224
2022-10-31 01:00:00,-60,60,-935,460,-300,19.808,60,-60,60,-1000,1110,-280.192,79.80799999999999,-300.0,-220.192
2022-10-31 02:00:00,-60,60,-935,460,-250,19.744,60,-60,60,-1000,1110,-230.256,79.744,-250.0,-170.256
2022-10-31 03:00:00,-60,60,-935,460,-250,19.808,60,-60,60,-1000,1110,-230.192,79.80799999999999,-250.0,-170.192
2022-10-31 04:00:00,-60,60,-935,460,-150,19.776,60,-60,60,-1000,1110,-130.224,79.776,-150.0,-70.22399999999999
2022-10-31 05:00:00,-60,60,-935,460,-5,99.776,60,-60,60,-1000,1110,94.776,159.776,-5.0,154.776
2022-10-31 06:00:00,-60,60,-935,532,195,149.744,60,-60,60,-1000,1110,344.744,404.744,0.0,404.744
2022-10-31 07:00:00,-60,60,-935,532,295,199.616,60,-60,60,-1000,1110,494.616,554.616,0.0,554.616
2022-10-31 08:00:00,-60,60,-935,532,420,111.648,60,-60,60,-1000,1110,531.648,591.648,0.0,591.648
2022-10-31 09:00:00,-60,60,-935,532,420,111.648,60,-60,60,-1000,1110,531.648,591.648,0.0,591.648
2022-10-31 10:00:00,-60,60,-935,510,366,143.744,60,-60,60,-1000,1110,509.744,569.744,0.0,569.744
2022-10-31 11:00:00,-60,60,-935,510,366,143.68,60,-60,60,-1000,1110,509.68,569.6800000000001,0.0,569.6800000000001
2022-10-31 12:00:00,-60,60,-935,532,382,149.648,60,-60,60,-1000,1110,531.648,591.648,0.0,591.648
2022-10-31 13:00:00,-60,60,-935,513,369,143.648,60,-60,60,-1000,1110,512.648,572.648,0.0,572.648
2022-10-31 14:00:00,-60,60,-935,513,368,142.616,60,-60,60,-1000,1110,510.616,570.616,0.0,570.616
2022-10-31 15:00:00,-60,60,-935,513,368,144.648,60,-60,60,-1000,1110,512.648,572.648,0.0,572.648
2022-10-31 16:00:00,-60,60,-935,513,368,144.616,60,-60,60,-1000,1110,512.616,572.616,0.0,572.616
2022-10-31 17:00:00,-60,60,-935,513,368,144.68,60,-60,60,-1000,1110,512.68,572.6800000000001,0.0,572.68
2022-10-31 18:00:00,-60,60,-935,513,368,144.616,60,-60,60,-1000,1110,512.616,572.616,0.0,572.616
2022-10-31 19:00:00,-60,60,-935,513,368,144.648,60,-60,60,-1000,1110,512.648,572.648,0.0,572.648
2022-10-31 20:00:00,-60,60,-935,513,200,99.744,60,-60,60,-1000,1110,299.744,359.744,0.0,359.744
2022-10-31 21:00:00,-60,60,-935,513,50,99.744,60,-60,60,-1000,1110,149.744,209.744,0.0,209.744
2022-10-31 22:00:00,-60,60,-935,460,-5,99.744,60,-60,60,-1000,1110,94.744,159.744,-5.0,154.744
2022-10-31 23:00:00,-60,60,-935,466,-55,99.744,60,-60,60,-1000,1110,44.744,159.744,-55.0,104.744
2022-11-01 00:00:00,-60,60,-935,466,0,99.776,60,-60,60,-1000,1110,99.776,159.776,0.0,159.776
2022-11-01 01:00:00,-60,60,-935,466,0,99.744,60,-60,60,-1000,1110,99.744,159.744,0.0,159.744
2022-11-01 02:00:00,-60,60,-935,466,0,99.776,60,-60,60,-1000,1110,99.776,159.776,0.0,159.776
2022-11-01 03:00:00,-60,60,-935,466,50,99.776,60,-60,60,-1000,1110,149.776,209.776,0.0,209.776
2022-11-01 04:00:00,-60,60,-935,466,170,99.776,60,-60,60,-1000,1110,269.776,329.776,0.0,329.776
2022-11-01 05:00:00,-60,60,-935,466,334,131.808,60,-60,60,-1000,1110,465.808,525.808,0.0,525.808
2022-11-01 06:00:00,-60,60,-935,505,362,142.776,60,-60,60,-1000,1110,504.776,564.7760000000001,0.0,564.7760000000001
2022-11-01 07:00:00,-60,60,-935,505,362,142.712,60,-60,60,-1000,1110,504.712,564.712,0.0,564.712
2022-11-01 08:00:00,-60,60,-935,505,362,142.68,60,-60,60,-1000,1110,504.68,564.6800000000001,0.0,564.6800000000001
2022-11-01 09:00:00,-60,60,-935,530,380,149.712,60,-60,60,-1000,1110,529.712,589.712,0.0,589.712
2022-11-01 10:00:00,-60,60,-935,530,380,149.744,60,-60,60,-1000,1110,529.744,589.744,0.0,589.744
2022-11-01 11:00:00,-60,60,-935,530,380,149.68,60,-60,60,-1000,1110,529.68,589.6800000000001,0.0,589.68
2022-11-01 12:00:00,-60,60,-935,530,380,149.68,60,-60,60,-1000,1110,529.68,589.6800000000001,0.0,589.68
2022-11-01 13:00:00,-60,60,-935,530,380,149.712,60,-60,60,-1000,1110,529.712,589.712,0.0,589.712
2022-11-01 14:00:00,-60,60,-935,530,380,149.712,60,-60,60,-1000,1110,529.712,589.712,0.0,589.712
2022-11-01 15:00:00,-60,60,-935,507,363,143.744,60,-60,60,-1000,1110,506.744,566.744,0.0,566.744
2022-11-01 16:00:00,-60,60,-935,507,363,143.712,60,-60,60,-1000,1110,506.712,566.712,0.0,566.712
2022-11-01 17:00:00,-60,60,-935,530,380,149.744,60,-60,60,-1000,1110,529.744,589.744,0.0,589.744
2022-11-01 18:00:00,-60,60,-935,530,380,149.712,60,-60,60,-1000,1110,529.712,589.712,0.0,589.712
2022-11-01 19:00:00,-60,60,-935,530,380,149.68,60,-60,60,-1000,1110,529.68,589.6800000000001,0.0,589.68
2022-11-01 20:00:00,-60,60,-935,530,380,149.68,60,-60,60,-1000,1110,529.68,589.6800000000001,0.0,589.68
2022-11-01 21:00:00,-60,60,-935,530,298,211.648,60,-60,60,-1000,1110,509.648,569.648,0.0,569.648
2022-11-01 22:00:00,-60,60,-935,466,200,199.648,60,-60,60,-1000,1110,399.648,459.648,0.0,459.648
2022-11-01 23:00:00,-60,60,-935,466,100,199.616,60,-60,60,-1000,1110,299.616,359.616,0.0,359.616
2022-11-02 00:00:00,-60,60,-935,466,0,169.648,60,-60,60,-1000,1110,169.648,229.648,0.0,229.648
2022-11-02 01:00:00,-60,60,-935,466,0,124.648,60,-60,60,-1000,1110,124.648,184.648,0.0,184.648
2022-11-02 02:00:00,-60,60,-935,466,0,124.712,60,-60,60,-1000,1110,124.712,184.712,0.0,184.712
2022-11-02 03:00:00,-60,60,-935,466,0,124.744,60,-60,60,-1000,1110,124.744,184.744,0.0,184.744
2022-11-02 04:00:00,-60,60,-935,466,0,124.776,60,-60,60,-1000,1110,124.776,184.776,0.0,184.776
2022-11-02 05:00:00,-60,60,-935,466,145,124.744,60,-60,60,-1000,1110,269.744,329.744,0.0,329.744
2022-11-02 06:00:00,-60,60,-935,780,270,124.808,60,-60,60,-1000,1110,394.808,454.808,0.0,454.808
2022-11-02 07:00:00,-60,60,-935,720,517,202.648,60,-60,60,-1000,1110,719.648,779.648,0.0,779.648
2022-11-02 08:00:00,-60,60,-935,690,175,99.68,60,-60,60,-1000,1110,274.68,334.68,0.0,334.68
2022-11-02 09:00:00,-60,60,-935,714,175,99.744,60,-60,60,-1000,1110,274.744,334.744,0.0,334.744
2022-11-02 10:00:00,-60,60,-935,718,220,99.744,60,-60,60,-1000,1110,319.744,379.744,0.0,379.744
2022-11-02 11:00:00,-60,60,-935,712,345,99.712,60,-60,60,-1000,1110,444.712,504.712,0.0,504.712
2022-11-02 12:00:00,-60,60,-935,710,563,146.712,60,-60,60,-1000,1110,709.712,769.712,0.0,769.712
2022-11-02 13:00:00,-60,60,-935,715,450,149.68,60,-60,60,-1000,1110,599.68,659.6800000000001,0.0,659.68
2022-11-02 14:00:00,-60,60,-935,737,375,149.68,60,-60,60,-1000,1110,524.68,584.6800000000001,0.0,584.68
2022-11-02 15:00:00,-60,60,-935,737,375,149.68,60,-60,60,-1000,1110,524.68,584.6800000000001,0.0,584.68
2022-11-02 16:00:00,-60,60,-935,668,350,99.712,60,-60,60,-1000,1110,449.712,509.712,0.0,509.712
2022-11-02 17:00:00,-60,60,-935,659,581,77.776,60,-60,60,-1000,1110,658.776,718.776,0.0,718.776
2022-11-02 18:00:00,-60,60,-935,665,345,171.712,60,-60,60,-1000,1110,516.712,576.712,0.0,576.712
2022-11-02 19:00:00,-60,60,-935,673,420,99.744,60,-60,60,-1000,1110,519.744,579.744,0.0,579.744
2022-11-02 20:00:00,-60,60,-935,674,520,99.744,60,-60,60,-1000,1110,619.744,679.744,0.0,679.744
2022-11-02 21:00:00,-60,60,-935,668,550,99.744,60,-60,60,-1000,1110,649.744,709.744,0.0,709.744
2022-11-02 22:00:00,-60,60,-935,466,225,99.776,60,-60,60,-1000,1110,324.776,384.776,0.0,384.776
2022-11-02 23:00:00,-60,60,-935,466,125,99.808,60,-60,60,-1000,1110,224.808,284.808,0.0,284.808
2022-11-03 00:00:00,-60,60,-935,466,250,104.776,60,-60,60,-1000,1110,354.776,414.776,0.0,414.776
2022-11-03 01:00:00,-60,60,-935,466,50,104.776,60,-60,60,-1000,1110,154.776,214.776,0.0,214.776
2022-11-03 02:00:00,-60,60,-935,466,50,104.808,60,-60,60,-1000,1110,154.808,214.808,0.0,214.808
2022-11-03 03:00:00,-60,60,-935,466,150,104.776,60,-60,60,-1000,1110,254.776,314.776,0.0,314.776
2022-11-03 04:00:00,-60,60,-935,466,150,104.776,60,-60,60,-1000,1110,254.776,314.776,0.0,314.776
2022-11-03 05:00:00,-60,60,-935,446,324,127.808,60,-60,60,-1000,1110,451.808,511.808,0.0,511.808
2022-11-03 06:00:00,-60,60,-935,653,469,183.712,60,-60,60,-1000,1110,652.712,712.712,0.0,712.712
2022-11-03 07:00:00,-60,60,-935,653,469,183.648,60,-60,60,-1000,1110,652.648,712.648,0.0,712.648
2022-11-03 08:00:00,-60,60,-935,658,472,185.552,60,-60,60,-1000,1110,657.552,717.552,0.0,717.552
2022-11-03 09:00:00,-60,60,-935,657,472,184.584,60,-60,60,-1000,1110,656.584,716.5840000000001,0.0,716.584
2022-11-03 10:00:00,-60,60,-935,657,472,184.648,60,-60,60,-1000,1110,656.648,716.648,0.0,716.648
2022-11-03 11:00:00,-60,60,-935,657,472,184.648,60,-60,60,-1000,1110,656.648,716.648,0.0,716.648
2022-11-03 12:00:00,-60,60,-935,680,375,199.584,60,-60,60,-1000,1110,574.584,634.5840000000001,0.0,634.584
2022-11-03 13:00:00,-60,60,-935,709,150,149.648,60,-60,60,-1000,1110,299.648,359.648,0.0,359.648
2022-11-03 14:00:00,-60,60,-935,761,75,149.68,60,-60,60,-1000,1110,224.68,284.68,0.0,284.68
2022-11-03 15:00:00,-60,60,-935,759,0,235.488,60,-60,60,-1000,1110,235.488,295.488,0.0,295.488
2022-11-03 16:00:00,-60,60,-935,708,0,149.648,60,-60,60,-1000,1110,149.648,209.648,0.0,209.648
2022-11-03 17:00:00,-60,60,-935,705,0,149.712,60,-60,60,-1000,1110,149.712,209.712,0.0,209.712
2022-11-03 18:00:00,-60,60,-935,703,-50,149.68,60,-60,60,-1000,1110,99.68,209.68,-50.0,159.68
2022-11-03 19:00:00,-60,60,-935,701,-50,149.68,60,-60,60,-1000,1110,99.68,209.68,-50.0,159.68
2022-11-03 20:00:00,-60,60,-935,700,-200,149.712,60,-60,60,-1000,1110,-50.288,209.712,-200.0,9.712000000000003
2022-11-03 21:00:00,-60,60,-935,759,-200,149.68,60,-60,60,-1000,1110,-50.32,209.68,-200.0,9.68
2022-11-03 22:00:00,-60,60,-935,466,-200,149.648,60,-60,60,-1000,1110,-50.352,209.648,-200.0,9.648000000000003
2022-11-03 23:00:00,-60,60,-935,465,-100,149.648,60,-60,60,-1000,1110,49.648,209.648,-100.0,109.648
2022-11-04 00:00:00,-60,60,-935,465,-200,149.68,60,-60,60,-1000,1110,-50.32,209.68,-200.0,9.68
2022-11-04 01:00:00,-60,60,-935,465,-200,79.744,60,-60,60,-1000,1110,-120.256,139.744,-200.0,-60.256
2022-11-04 02:00:00,-60,60,-935,465,-200,149.744,60,-60,60,-1000,1110,-50.256,209.744,-200.0,9.744
2022-11-04 03:00:00,-60,60,-935,465,-100,119.744,60,-60,60,-1000,1110,19.744,179.744,-100.0,79.744
2022-11-04 04:00:00,-60,60,-935,465,-100,119.744,60,-60,60,-1000,1110,19.744,179.744,-100.0,79.744
2022-11-04 05:00:00,-60,60,-935,465,-50,119.776,60,-60,60,-1000,1110,69.776,179.776,-50.0,129.776
