date,ail,gas_price,price,peak_or_not,season
2022-10-02 00:00:00,8564,4.29,125.0,OFF PEAK,SUMMER
2022-10-02 01:00:00,8491,4.29,125.0,OFF PEAK,SUMMER
2022-10-02 02:00:00,8441,4.29,125.0,OFF PEAK,SUMMER
2022-10-02 03:00:00,8455,4.29,125.0,OFF PEAK,SUMMER
2022-10-02 04:00:00,8453,4.29,315.27,OFF PEAK,SUMMER
2022-10-02 05:00:00,8583,4.29,117.8,OFF PEAK,SUMMER
2022-10-02 06:00:00,8728,4.29,120.59,ON PEAK,SUMMER
2022-10-02 07:00:00,8842,4.29,110.58,ON PEAK,SUMMER
2022-10-02 08:00:00,9067,4.29,97.48,ON PEAK,SUMMER
2022-10-02 09:00:00,9263,4.29,107.95,ON PEAK,SUMMER
2022-10-02 10:00:00,9390,4.29,170.01,ON PEAK,SUMMER
2022-10-02 11:00:00,9447,4.29,278.99,ON PEAK,SUMMER
2022-10-02 12:00:00,9483,4.29,558.01,ON PEAK,SUMMER
2022-10-02 13:00:00,9514,4.29,143.35,ON PEAK,SUMMER
2022-10-02 14:00:00,9670,4.29,431.27,ON PEAK,SUMMER
2022-10-02 15:00:00,9756,4.29,602.66,ON PEAK,SUMMER
2022-10-02 16:00:00,9800,4.29,779.06,ON PEAK,SUMMER
2022-10-02 17:00:00,9712,4.29,905.54,ON PEAK,SUMMER
2022-10-02 18:00:00,9712,4.29,897.2,ON PEAK,SUMMER
2022-10-02 19:00:00,9655,4.29,853.04,ON PEAK,SUMMER
2022-10-02 20:00:00,9407,4.29,813.52,ON PEAK,SUMMER
2022-10-02 21:00:00,9084,4.29,639.68,ON PEAK,SUMMER
2022-10-02 22:00:00,8805,4.29,623.57,OFF PEAK,SUMMER
2022-10-02 23:00:00,8600,4.24,332.6,OFF PEAK,SUMMER
2022-10-03 00:00:00,8515,4.24,153.3,OFF PEAK,SUMMER
2022-10-03 01:00:00,8506,4.24,447.94,OFF PEAK,SUMMER
2022-10-03 02:00:00,8473,4.24,241.56,OFF PEAK,SUMMER
2022-10-03 03:00:00,8523,4.24,283.75,OFF PEAK,SUMMER
2022-10-03 04:00:00,8659,4.24,472.96,OFF PEAK,SUMMER
2022-10-03 05:00:00,9078,4.24,758.13,OFF PEAK,SUMMER
2022-10-03 06:00:00,9526,4.24,882.63,ON PEAK,SUMMER
2022-10-03 07:00:00,9610,4.24,857.42,ON PEAK,SUMMER
2022-10-03 08:00:00,9621,4.24,513.59,ON PEAK,SUMMER
2022-10-03 09:00:00,9672,4.24,408.99,ON PEAK,SUMMER
2022-10-03 10:00:00,9779,4.24,407.02,ON PEAK,SUMMER
2022-10-03 11:00:00,9785,4.24,587.99,ON PEAK,SUMMER
2022-10-03 12:00:00,9866,4.24,792.15,ON PEAK,SUMMER
2022-10-03 13:00:00,9896,4.24,608.48,ON PEAK,SUMMER
2022-10-03 14:00:00,9940,4.24,407.02,ON PEAK,SUMMER
2022-10-03 15:00:00,10012,4.24,766.56,ON PEAK,SUMMER
2022-10-03 16:00:00,9991,4.24,843.62,ON PEAK,SUMMER
2022-10-03 17:00:00,9835,4.24,871.02,ON PEAK,SUMMER
2022-10-03 18:00:00,9793,4.24,784.57,ON PEAK,SUMMER
2022-10-03 19:00:00,9674,4.24,317.08,ON PEAK,SUMMER
2022-10-03 20:00:00,9479,4.24,162.46,ON PEAK,SUMMER
2022-10-03 21:00:00,9236,4.24,70.46,ON PEAK,SUMMER
2022-10-03 22:00:00,8998,4.24,71.47,OFF PEAK,SUMMER
2022-10-03 23:00:00,8827,5.46,109.66,OFF PEAK,SUMMER
2022-10-04 00:00:00,8712,5.46,81.76,OFF PEAK,SUMMER
2022-10-04 01:00:00,8709,5.46,81.36,OFF PEAK,SUMMER
2022-10-04 02:00:00,8623,5.46,73.48,OFF PEAK,SUMMER
2022-10-04 03:00:00,8624,5.46,78.51,OFF PEAK,SUMMER
2022-10-04 04:00:00,8746,5.46,104.9,OFF PEAK,SUMMER
2022-10-04 05:00:00,9139,5.46,191.04,OFF PEAK,SUMMER
2022-10-04 06:00:00,9488,5.46,335.11,ON PEAK,SUMMER
2022-10-04 07:00:00,9548,5.46,170.94,ON PEAK,SUMMER
2022-10-04 08:00:00,9617,5.46,99.3,ON PEAK,SUMMER
2022-10-04 09:00:00,9675,5.46,153.16,ON PEAK,SUMMER
2022-10-04 10:00:00,9729,5.46,208.21,ON PEAK,SUMMER
2022-10-04 11:00:00,9681,5.46,189.05,ON PEAK,SUMMER
2022-10-04 12:00:00,9753,5.46,296.29,ON PEAK,SUMMER
2022-10-04 13:00:00,9781,5.46,427.67,ON PEAK,SUMMER
2022-10-04 14:00:00,9822,5.46,596.73,ON PEAK,SUMMER
2022-10-04 15:00:00,9881,5.46,536.98,ON PEAK,SUMMER
2022-10-04 16:00:00,9819,5.46,806.87,ON PEAK,SUMMER
2022-10-04 17:00:00,9666,5.46,853.17,ON PEAK,SUMMER
2022-10-04 18:00:00,9749,5.46,857.66,ON PEAK,SUMMER
2022-10-04 19:00:00,9672,5.46,795.62,ON PEAK,SUMMER
2022-10-04 20:00:00,9452,5.46,456.47,ON PEAK,SUMMER
2022-10-04 21:00:00,9149,5.46,176.81,ON PEAK,SUMMER
2022-10-04 22:00:00,8876,5.46,143.45,OFF PEAK,SUMMER
2022-10-04 23:00:00,8703,5.37,91.88,OFF PEAK,SUMMER
2022-10-05 00:00:00,8697,5.37,90.14,OFF PEAK,SUMMER
2022-10-05 01:00:00,8626,5.37,125.01,OFF PEAK,SUMMER
2022-10-05 02:00:00,8606,5.37,145.02,OFF PEAK,SUMMER
2022-10-05 03:00:00,8575,5.37,153.94,OFF PEAK,SUMMER
2022-10-05 04:00:00,8705,5.37,135.36,OFF PEAK,SUMMER
2022-10-05 05:00:00,9073,5.37,714.46,OFF PEAK,SUMMER
2022-10-05 06:00:00,9470,5.37,902.24,ON PEAK,SUMMER
2022-10-05 07:00:00,9504,5.37,699.32,ON PEAK,SUMMER
2022-10-05 08:00:00,9576,5.37,135.63,ON PEAK,SUMMER
2022-10-05 09:00:00,9658,5.37,109.25,ON PEAK,SUMMER
2022-10-05 10:00:00,9745,5.37,101.54,ON PEAK,SUMMER
2022-10-05 11:00:00,9748,5.37,102.31,ON PEAK,SUMMER
2022-10-05 12:00:00,9783,5.37,101.72,ON PEAK,SUMMER
2022-10-05 13:00:00,9783,5.37,98.0,ON PEAK,SUMMER
2022-10-05 14:00:00,9864,5.37,98.78,ON PEAK,SUMMER
2022-10-05 15:00:00,9947,5.37,86.46,ON PEAK,SUMMER
2022-10-05 16:00:00,9917,5.37,83.42,ON PEAK,SUMMER
2022-10-05 17:00:00,9827,5.37,90.61,ON PEAK,SUMMER
2022-10-05 18:00:00,9892,5.37,97.1,ON PEAK,SUMMER
2022-10-05 19:00:00,9834,5.37,89.99,ON PEAK,SUMMER
2022-10-05 20:00:00,9652,5.37,83.77,ON PEAK,SUMMER
2022-10-05 21:00:00,9311,5.37,76.58,ON PEAK,SUMMER
2022-10-05 22:00:00,9015,5.37,80.9,OFF PEAK,SUMMER
2022-10-05 23:00:00,8831,4.9,97.92,OFF PEAK,SUMMER
2022-10-06 00:00:00,8718,4.9,109.19,OFF PEAK,SUMMER
2022-10-06 01:00:00,8632,4.9,165.01,OFF PEAK,SUMMER
2022-10-06 02:00:00,8571,4.9,136.72,OFF PEAK,SUMMER
2022-10-06 03:00:00,8658,4.9,330.41,OFF PEAK,SUMMER
2022-10-06 04:00:00,8822,4.9,462.53,OFF PEAK,SUMMER
2022-10-06 05:00:00,9228,4.9,811.95,OFF PEAK,SUMMER
2022-10-06 06:00:00,9627,4.9,976.6,ON PEAK,SUMMER
2022-10-06 07:00:00,9669,4.9,868.23,ON PEAK,SUMMER
2022-10-06 08:00:00,9659,4.9,281.8,ON PEAK,SUMMER
2022-10-06 09:00:00,9742,4.9,172.14,ON PEAK,SUMMER
2022-10-06 10:00:00,9807,4.9,134.96,ON PEAK,SUMMER
2022-10-06 11:00:00,9794,4.9,184.04,ON PEAK,SUMMER
2022-10-06 12:00:00,9824,4.9,94.11,ON PEAK,SUMMER
2022-10-06 13:00:00,9833,4.9,91.85,ON PEAK,SUMMER
2022-10-06 14:00:00,9833,4.9,89.63,ON PEAK,SUMMER
2022-10-06 15:00:00,9848,4.9,97.08,ON PEAK,SUMMER
2022-10-06 16:00:00,9677,4.9,773.06,ON PEAK,SUMMER
2022-10-06 17:00:00,9508,4.9,801.01,ON PEAK,SUMMER
2022-10-06 18:00:00,9589,4.9,792.18,ON PEAK,SUMMER
2022-10-06 19:00:00,9543,4.9,358.49,ON PEAK,SUMMER
2022-10-06 20:00:00,9529,4.9,84.36,ON PEAK,SUMMER
2022-10-06 21:00:00,9301,4.9,80.24,ON PEAK,SUMMER
2022-10-06 22:00:00,9035,4.9,83.49,OFF PEAK,SUMMER
2022-10-06 23:00:00,8833,3.5,90.71,OFF PEAK,SUMMER
2022-10-07 00:00:00,8707,3.5,97.79,OFF PEAK,SUMMER
2022-10-07 01:00:00,8670,3.5,97.49,OFF PEAK,SUMMER
2022-10-07 02:00:00,8635,3.5,95.22,OFF PEAK,SUMMER
2022-10-07 03:00:00,8643,3.5,87.98,OFF PEAK,SUMMER
2022-10-07 04:00:00,8797,3.5,94.43,OFF PEAK,SUMMER
2022-10-07 05:00:00,9212,3.5,122.81,OFF PEAK,SUMMER
2022-10-07 06:00:00,9535,3.5,393.34,ON PEAK,SUMMER
2022-10-07 07:00:00,9712,3.5,92.57,ON PEAK,SUMMER
2022-10-07 08:00:00,9849,3.5,93.35,ON PEAK,SUMMER
2022-10-07 09:00:00,9838,3.5,87.66,ON PEAK,SUMMER
2022-10-07 10:00:00,9845,3.5,83.04,ON PEAK,SUMMER
2022-10-07 11:00:00,9887,3.5,83.73,ON PEAK,SUMMER
2022-10-07 12:00:00,9915,3.5,87.13,ON PEAK,SUMMER
2022-10-07 13:00:00,9913,3.5,89.12,ON PEAK,SUMMER
2022-10-07 14:00:00,9925,3.5,95.78,ON PEAK,SUMMER
2022-10-07 15:00:00,9897,3.5,116.13,ON PEAK,SUMMER
2022-10-07 16:00:00,9723,3.5,798.17,ON PEAK,SUMMER
2022-10-07 17:00:00,9520,3.5,890.98,ON PEAK,SUMMER
2022-10-07 18:00:00,9536,3.5,900.11,ON PEAK,SUMMER
2022-10-07 19:00:00,9514,3.5,306.59,ON PEAK,SUMMER
2022-10-07 20:00:00,9439,3.5,88.22,ON PEAK,SUMMER
2022-10-07 21:00:00,9135,3.5,84.4,ON PEAK,SUMMER
2022-10-07 22:00:00,8917,3.5,90.99,OFF PEAK,SUMMER
2022-10-07 23:00:00,8760,5.5,99.19,OFF PEAK,SUMMER
2022-10-08 00:00:00,8664,5.5,92.26,OFF PEAK,SUMMER
2022-10-08 01:00:00,8596,5.5,77.64,OFF PEAK,SUMMER
2022-10-08 02:00:00,8571,5.5,71.67,OFF PEAK,SUMMER
2022-10-08 03:00:00,8517,5.5,70.22,OFF PEAK,SUMMER
2022-10-08 04:00:00,8588,5.5,75.33,OFF PEAK,SUMMER
2022-10-08 05:00:00,8741,5.5,81.53,OFF PEAK,SUMMER
2022-10-08 06:00:00,8927,5.5,84.36,ON PEAK,SUMMER
2022-10-08 07:00:00,9103,5.5,82.84,ON PEAK,SUMMER
2022-10-08 08:00:00,9298,5.5,70.09,ON PEAK,SUMMER
2022-10-08 09:00:00,9449,5.5,68.31,ON PEAK,SUMMER
2022-10-08 10:00:00,9514,5.5,74.35,ON PEAK,SUMMER
2022-10-08 11:00:00,9501,5.5,80.37,ON PEAK,SUMMER
2022-10-08 12:00:00,9544,5.5,85.66,ON PEAK,SUMMER
2022-10-08 13:00:00,9567,5.5,78.15,ON PEAK,SUMMER
2022-10-08 14:00:00,9565,5.5,77.14,ON PEAK,SUMMER
2022-10-08 15:00:00,9597,5.5,75.25,ON PEAK,SUMMER
2022-10-08 16:00:00,9566,5.5,88.77,ON PEAK,SUMMER
2022-10-08 17:00:00,9461,5.5,85.89,ON PEAK,SUMMER
2022-10-08 18:00:00,9507,5.5,92.96,ON PEAK,SUMMER
2022-10-08 19:00:00,9457,5.5,81.82,ON PEAK,SUMMER
2022-10-08 20:00:00,9253,5.5,267.36,ON PEAK,SUMMER
2022-10-08 21:00:00,9070,5.5,87.01,ON PEAK,SUMMER
2022-10-08 22:00:00,8864,5.5,103.53,OFF PEAK,SUMMER
2022-10-08 23:00:00,8684,4.0,109.69,OFF PEAK,SUMMER
2022-10-09 00:00:00,8589,4.0,88.3,OFF PEAK,SUMMER
2022-10-09 01:00:00,8530,4.0,83.07,OFF PEAK,SUMMER
2022-10-09 02:00:00,8439,4.0,78.48,OFF PEAK,SUMMER
2022-10-09 03:00:00,8442,4.0,78.09,OFF PEAK,SUMMER
2022-10-09 04:00:00,8539,4.0,82.75,OFF PEAK,SUMMER
2022-10-09 05:00:00,8634,4.0,88.05,OFF PEAK,SUMMER
2022-10-09 06:00:00,8823,4.0,93.64,ON PEAK,SUMMER
2022-10-09 07:00:00,8946,4.0,79.7,ON PEAK,SUMMER
2022-10-09 08:00:00,9125,4.0,67.44,ON PEAK,SUMMER
2022-10-09 09:00:00,9287,4.0,69.47,ON PEAK,SUMMER
2022-10-09 10:00:00,9386,4.0,78.94,ON PEAK,SUMMER
2022-10-09 11:00:00,9455,4.0,86.57,ON PEAK,SUMMER
2022-10-09 12:00:00,9469,4.0,95.65,ON PEAK,SUMMER
2022-10-09 13:00:00,9507,4.0,95.65,ON PEAK,SUMMER
2022-10-09 14:00:00,9556,4.0,90.58,ON PEAK,SUMMER
2022-10-09 15:00:00,9562,4.0,183.58,ON PEAK,SUMMER
2022-10-09 16:00:00,9458,4.0,87.77,ON PEAK,SUMMER
2022-10-09 17:00:00,9293,4.0,95.0,ON PEAK,SUMMER
2022-10-09 18:00:00,9345,4.0,118.4,ON PEAK,SUMMER
2022-10-09 19:00:00,9320,4.0,98.76,ON PEAK,SUMMER
2022-10-09 20:00:00,9157,4.0,85.58,ON PEAK,SUMMER
2022-10-09 21:00:00,8941,4.0,73.7,ON PEAK,SUMMER
2022-10-09 22:00:00,8739,4.0,66.84,OFF PEAK,SUMMER
2022-10-09 23:00:00,8657,-0.25,60.93,OFF PEAK,SUMMER
2022-10-10 00:00:00,8580,-0.25,55.0,OFF PEAK,SUMMER
2022-10-10 01:00:00,8494,-0.25,55.0,OFF PEAK,SUMMER
2022-10-10 02:00:00,8431,-0.25,51.04,OFF PEAK,SUMMER
2022-10-10 03:00:00,8478,-0.25,55.88,OFF PEAK,SUMMER
2022-10-10 04:00:00,8568,-0.25,65.41,OFF PEAK,SUMMER
2022-10-10 05:00:00,8700,-0.25,65.01,OFF PEAK,SUMMER
2022-10-10 06:00:00,8842,-0.25,65.25,ON PEAK,SUMMER
2022-10-10 07:00:00,9049,-0.25,64.6,ON PEAK,SUMMER
2022-10-10 08:00:00,9260,-0.25,50.63,ON PEAK,SUMMER
2022-10-10 09:00:00,9505,-0.25,53.29,ON PEAK,SUMMER
2022-10-10 10:00:00,9655,-0.25,65.8,ON PEAK,SUMMER
2022-10-10 11:00:00,9696,-0.25,81.29,ON PEAK,SUMMER
2022-10-10 12:00:00,9711,-0.25,78.08,ON PEAK,SUMMER
2022-10-10 13:00:00,9710,-0.25,66.59,ON PEAK,SUMMER
2022-10-10 14:00:00,9661,-0.25,65.83,ON PEAK,SUMMER
2022-10-10 15:00:00,9719,-0.25,65.88,ON PEAK,SUMMER
2022-10-10 16:00:00,9807,-0.25,47.02,ON PEAK,SUMMER
2022-10-10 17:00:00,9638,-0.25,43.06,ON PEAK,SUMMER
2022-10-10 18:00:00,9717,-0.25,38.89,ON PEAK,SUMMER
2022-10-10 19:00:00,9616,-0.25,43.38,ON PEAK,SUMMER
2022-10-10 20:00:00,9428,-0.25,46.03,ON PEAK,SUMMER
2022-10-10 21:00:00,9202,-0.25,49.91,ON PEAK,SUMMER
2022-10-10 22:00:00,8909,-0.25,50.96,OFF PEAK,SUMMER
2022-10-10 23:00:00,8769,-0.025,25.99,OFF PEAK,SUMMER
2022-10-11 00:00:00,8621,-0.025,40.34,OFF PEAK,SUMMER
2022-10-11 01:00:00,8569,-0.025,67.12,OFF PEAK,SUMMER
2022-10-11 02:00:00,8592,-0.025,69.41,OFF PEAK,SUMMER
2022-10-11 03:00:00,8643,-0.025,70.83,OFF PEAK,SUMMER
2022-10-11 04:00:00,8868,-0.025,69.43,OFF PEAK,SUMMER
2022-10-11 05:00:00,9286,-0.025,317.7,OFF PEAK,SUMMER
2022-10-11 06:00:00,9579,-0.025,588.43,ON PEAK,SUMMER
2022-10-11 07:00:00,9774,-0.025,74.15,ON PEAK,SUMMER
2022-10-11 08:00:00,9868,-0.025,70.78,ON PEAK,SUMMER
2022-10-11 09:00:00,9867,-0.025,66.56,ON PEAK,SUMMER
2022-10-11 10:00:00,9860,-0.025,66.29,ON PEAK,SUMMER
2022-10-11 11:00:00,9845,-0.025,66.98,ON PEAK,SUMMER
2022-10-11 12:00:00,9869,-0.025,56.88,ON PEAK,SUMMER
2022-10-11 13:00:00,9857,-0.025,42.21,ON PEAK,SUMMER
2022-10-11 14:00:00,9877,-0.025,43.12,ON PEAK,SUMMER
2022-10-11 15:00:00,9921,-0.025,48.46,ON PEAK,SUMMER
2022-10-11 16:00:00,9930,-0.025,65.73,ON PEAK,SUMMER
2022-10-11 17:00:00,9879,-0.025,85.43,ON PEAK,SUMMER
2022-10-11 18:00:00,9989,-0.025,76.76,ON PEAK,SUMMER
2022-10-11 19:00:00,9880,-0.025,76.7,ON PEAK,SUMMER
2022-10-11 20:00:00,9670,-0.025,78.95,ON PEAK,SUMMER
2022-10-11 21:00:00,9334,-0.025,75.32,ON PEAK,SUMMER
2022-10-11 22:00:00,9035,-0.025,79.78,OFF PEAK,SUMMER
2022-10-11 23:00:00,8850,1.76,74.72,OFF PEAK,SUMMER
2022-10-12 00:00:00,8766,1.76,59.71,OFF PEAK,SUMMER
2022-10-12 01:00:00,8684,1.76,51.75,OFF PEAK,SUMMER
2022-10-12 02:00:00,8658,1.76,43.68,OFF PEAK,SUMMER
2022-10-12 03:00:00,8711,1.76,42.24,OFF PEAK,SUMMER
2022-10-12 04:00:00,8909,1.76,58.41,OFF PEAK,SUMMER
2022-10-12 05:00:00,9206,1.76,61.45,OFF PEAK,SUMMER
2022-10-12 06:00:00,9622,1.76,139.07,ON PEAK,SUMMER
2022-10-12 07:00:00,9720,1.76,68.1,ON PEAK,SUMMER
2022-10-12 08:00:00,9750,1.76,68.21,ON PEAK,SUMMER
2022-10-12 09:00:00,9784,1.76,74.28,ON PEAK,SUMMER
2022-10-12 10:00:00,9818,1.76,62.34,ON PEAK,SUMMER
2022-10-12 11:00:00,9788,1.76,58.58,ON PEAK,SUMMER
2022-10-12 12:00:00,9762,1.76,60.24,ON PEAK,SUMMER
2022-10-12 13:00:00,9699,1.76,60.23,ON PEAK,SUMMER
2022-10-12 14:00:00,9779,1.76,60.25,ON PEAK,SUMMER
2022-10-12 15:00:00,9825,1.76,60.51,ON PEAK,SUMMER
2022-10-12 16:00:00,9834,1.76,70.63,ON PEAK,SUMMER
2022-10-12 17:00:00,9779,1.76,81.58,ON PEAK,SUMMER
2022-10-12 18:00:00,9929,1.76,105.21,ON PEAK,SUMMER
2022-10-12 19:00:00,9827,1.76,75.82,ON PEAK,SUMMER
2022-10-12 20:00:00,9603,1.76,66.44,ON PEAK,SUMMER
2022-10-12 21:00:00,9364,1.76,67.96,ON PEAK,SUMMER
2022-10-12 22:00:00,9082,1.76,97.38,OFF PEAK,SUMMER
2022-10-12 23:00:00,8845,3.51,194.92,OFF PEAK,SUMMER
2022-10-13 00:00:00,8741,3.51,128.05,OFF PEAK,SUMMER
2022-10-13 01:00:00,8743,3.51,98.52,OFF PEAK,SUMMER
2022-10-13 02:00:00,8774,3.51,95.0,OFF PEAK,SUMMER
2022-10-13 03:00:00,8829,3.51,97.96,OFF PEAK,SUMMER
2022-10-13 04:00:00,8971,3.51,133.87,OFF PEAK,SUMMER
2022-10-13 05:00:00,9343,3.51,164.57,OFF PEAK,SUMMER
2022-10-13 06:00:00,9682,3.51,437.33,ON PEAK,SUMMER
2022-10-13 07:00:00,9798,3.51,99.62,ON PEAK,SUMMER
2022-10-13 08:00:00,9975,3.51,47.61,ON PEAK,SUMMER
2022-10-13 09:00:00,10018,3.51,51.35,ON PEAK,SUMMER
2022-10-13 10:00:00,9961,3.51,60.73,ON PEAK,SUMMER
2022-10-13 11:00:00,9928,3.51,72.12,ON PEAK,SUMMER
2022-10-13 12:00:00,9934,3.51,75.17,ON PEAK,SUMMER
2022-10-13 13:00:00,9959,3.51,75.55,ON PEAK,SUMMER
2022-10-13 14:00:00,9986,3.51,89.03,ON PEAK,SUMMER
2022-10-13 15:00:00,9909,3.51,495.06,ON PEAK,SUMMER
2022-10-13 16:00:00,9732,3.51,680.89,ON PEAK,SUMMER
2022-10-13 17:00:00,9577,3.51,258.31,ON PEAK,SUMMER
2022-10-13 18:00:00,9823,3.51,103.85,ON PEAK,SUMMER
2022-10-13 19:00:00,9850,3.51,53.7,ON PEAK,SUMMER
2022-10-13 20:00:00,9644,3.51,58.0,ON PEAK,SUMMER
2022-10-13 21:00:00,9331,3.51,47.32,ON PEAK,SUMMER
2022-10-13 22:00:00,9067,3.51,44.31,OFF PEAK,SUMMER
2022-10-13 23:00:00,8879,0.1,37.75,OFF PEAK,SUMMER
2022-10-14 00:00:00,8792,0.1,43.01,OFF PEAK,SUMMER
2022-10-14 01:00:00,8686,0.1,37.49,OFF PEAK,SUMMER
2022-10-14 02:00:00,8682,0.1,55.85,OFF PEAK,SUMMER
2022-10-14 03:00:00,8777,0.1,58.31,OFF PEAK,SUMMER
2022-10-14 04:00:00,8935,0.1,71.8,OFF PEAK,SUMMER
2022-10-14 05:00:00,9296,0.1,101.11,OFF PEAK,SUMMER
2022-10-14 06:00:00,9735,0.1,159.75,ON PEAK,SUMMER
2022-10-14 07:00:00,9878,0.1,166.23,ON PEAK,SUMMER
2022-10-14 08:00:00,9990,0.1,146.49,ON PEAK,SUMMER
2022-10-14 09:00:00,9999,0.1,305.61,ON PEAK,SUMMER
2022-10-14 10:00:00,9931,0.1,789.69,ON PEAK,SUMMER
2022-10-14 11:00:00,9978,0.1,103.89,ON PEAK,SUMMER
2022-10-14 12:00:00,10028,0.1,77.85,ON PEAK,SUMMER
2022-10-14 13:00:00,10016,0.1,72.85,ON PEAK,SUMMER
2022-10-14 14:00:00,9968,0.1,89.39,ON PEAK,SUMMER
2022-10-14 15:00:00,10000,0.1,70.75,ON PEAK,SUMMER
2022-10-14 16:00:00,10008,0.1,71.92,ON PEAK,SUMMER
2022-10-14 17:00:00,9968,0.1,52.71,ON PEAK,SUMMER
2022-10-14 18:00:00,9980,0.1,54.5,ON PEAK,SUMMER
2022-10-14 19:00:00,9879,0.1,53.01,ON PEAK,SUMMER
2022-10-14 20:00:00,9744,0.1,53.37,ON PEAK,SUMMER
2022-10-14 21:00:00,9540,0.1,56.83,ON PEAK,SUMMER
2022-10-14 22:00:00,9321,0.1,78.66,OFF PEAK,SUMMER
2022-10-14 23:00:00,9133,0.5,51.8,OFF PEAK,SUMMER
2022-10-15 00:00:00,8971,0.5,73.56,OFF PEAK,SUMMER
2022-10-15 01:00:00,8872,0.5,90.0,OFF PEAK,SUMMER
2022-10-15 02:00:00,8814,0.5,96.6,OFF PEAK,SUMMER
2022-10-15 03:00:00,8847,0.5,64.72,OFF PEAK,SUMMER
2022-10-15 04:00:00,8945,0.5,80.51,OFF PEAK,SUMMER
2022-10-15 05:00:00,9089,0.5,126.33,OFF PEAK,SUMMER
2022-10-15 06:00:00,9243,0.5,82.73,ON PEAK,SUMMER
2022-10-15 07:00:00,9396,0.5,87.81,ON PEAK,SUMMER
2022-10-15 08:00:00,9621,0.5,76.08,ON PEAK,SUMMER
2022-10-15 09:00:00,9716,0.5,59.78,ON PEAK,SUMMER
2022-10-15 10:00:00,9761,0.5,67.14,ON PEAK,SUMMER
2022-10-15 11:00:00,9732,0.5,72.35,ON PEAK,SUMMER
2022-10-15 12:00:00,9696,0.5,87.89,ON PEAK,SUMMER
2022-10-15 13:00:00,9681,0.5,80.15,ON PEAK,SUMMER
2022-10-15 14:00:00,9634,0.5,67.58,ON PEAK,SUMMER
2022-10-15 15:00:00,9685,0.5,64.82,ON PEAK,SUMMER
2022-10-15 16:00:00,9737,0.5,112.54,ON PEAK,SUMMER
2022-10-15 17:00:00,9700,0.5,133.64,ON PEAK,SUMMER
2022-10-15 18:00:00,9829,0.5,72.55,ON PEAK,SUMMER
2022-10-15 19:00:00,9738,0.5,71.3,ON PEAK,SUMMER
2022-10-15 20:00:00,9555,0.5,70.04,ON PEAK,SUMMER
2022-10-15 21:00:00,9362,0.5,70.04,ON PEAK,SUMMER
2022-10-15 22:00:00,9127,0.5,110.81,OFF PEAK,SUMMER
2022-10-15 23:00:00,8896,1.6,141.11,OFF PEAK,SUMMER
2022-10-16 00:00:00,8828,1.6,64.13,OFF PEAK,SUMMER
2022-10-16 01:00:00,8782,1.6,60.4,OFF PEAK,SUMMER
2022-10-16 02:00:00,8770,1.6,58.34,OFF PEAK,SUMMER
2022-10-16 03:00:00,8782,1.6,59.96,OFF PEAK,SUMMER
2022-10-16 04:00:00,8838,1.6,60.86,OFF PEAK,SUMMER
2022-10-16 05:00:00,8947,1.6,101.24,OFF PEAK,SUMMER
2022-10-16 06:00:00,9136,1.6,62.05,ON PEAK,SUMMER
2022-10-16 07:00:00,9296,1.6,61.39,ON PEAK,SUMMER
2022-10-16 08:00:00,9457,1.6,59.68,ON PEAK,SUMMER
2022-10-16 09:00:00,9591,1.6,59.15,ON PEAK,SUMMER
2022-10-16 10:00:00,9586,1.6,62.08,ON PEAK,SUMMER
2022-10-16 11:00:00,9636,1.6,72.59,ON PEAK,SUMMER
2022-10-16 12:00:00,9624,1.6,124.31,ON PEAK,SUMMER
2022-10-16 13:00:00,9600,1.6,84.32,ON PEAK,SUMMER
2022-10-16 14:00:00,9640,1.6,98.03,ON PEAK,SUMMER
2022-10-16 15:00:00,9703,1.6,433.71,ON PEAK,SUMMER
2022-10-16 16:00:00,9690,1.6,758.11,ON PEAK,SUMMER
2022-10-16 17:00:00,9685,1.6,800.3,ON PEAK,SUMMER
2022-10-16 18:00:00,9800,1.6,125.48,ON PEAK,SUMMER
2022-10-16 19:00:00,9832,1.6,61.01,ON PEAK,SUMMER
2022-10-16 20:00:00,9718,1.6,59.29,ON PEAK,SUMMER
2022-10-16 21:00:00,9402,1.6,60.54,ON PEAK,SUMMER
2022-10-16 22:00:00,9127,1.6,60.49,OFF PEAK,SUMMER
2022-10-16 23:00:00,8984,1.95,65.01,OFF PEAK,SUMMER
2022-10-17 00:00:00,8902,1.95,61.96,OFF PEAK,SUMMER
2022-10-17 01:00:00,8849,1.95,58.74,OFF PEAK,SUMMER
2022-10-17 02:00:00,8844,1.95,58.34,OFF PEAK,SUMMER
2022-10-17 03:00:00,8931,1.95,59.9,OFF PEAK,SUMMER
2022-10-17 04:00:00,9123,1.95,60.0,OFF PEAK,SUMMER
2022-10-17 05:00:00,9541,1.95,63.55,OFF PEAK,SUMMER
2022-10-17 06:00:00,9934,1.95,59.57,ON PEAK,SUMMER
2022-10-17 07:00:00,10052,1.95,49.08,ON PEAK,SUMMER
2022-10-17 08:00:00,10071,1.95,41.72,ON PEAK,SUMMER
2022-10-17 09:00:00,10101,1.95,54.28,ON PEAK,SUMMER
2022-10-17 10:00:00,10101,1.95,62.67,ON PEAK,SUMMER
2022-10-17 11:00:00,10093,1.95,70.5,ON PEAK,SUMMER
2022-10-17 12:00:00,10098,1.95,75.41,ON PEAK,SUMMER
