date,northwest,fossil_fuel_ratio,gas_tng,relative_gas_reserve,gas_supply_mix,system_marginal_price_avg,system_marginal_price_sum,gas_cost,gas_tng_ratio,load_on_gas_reserve,wind_supply_mix,wind_tng,rolling_std,hydro_tng,renewable_energy_ratio,rolling_mean,rolling_min,wind_reserve_margin,gas_reserve_margin,other_reserve_margin,exp_moving_avg,renewable_energy_penetration,rolling_max,rolling_median,hydro_reserve_margin,calgary,demand_supply_ratio,weekly_profile,system_load,total_reserve_margin
2022-08-14 06:00:00,810.1013,0.79808766,6052.465,0.85200423,0.6606238,42.48,127.44,17700.094,0.6606238,0.40602076,0.057738923,528.98914,128.87263,315.68396,0.11245138,112.29625,26.6,0.76278514,0.2835624,-0.5291389,100.33733,0.0011245138,617.66,68.985,0.60978496,929.99255,0.6503787,4,6236.9775,0.33281806
2022-08-14 07:00:00,823.38586,0.8221787,6203.2637,0.77078635,0.6834067,42.5,85.0,18862.025,0.6834067,0.34239215,0.034312226,311.4511,129.02744,297.48825,0.12123847,111.97375,26.6,0.859959,0.2576276,-0.5287445,96.22635,0.0012123847,617.66,68.985,0.6322766,1006.5251,0.67478365,4,6398.702,0.33424
2022-08-14 08:00:00,819.47375,0.83509314,6309.785,0.7210653,0.6959733,47.51,142.53,19787.217,0.6959733,0.30068123,0.018314471,166.0414,129.32222,324.802,0.12664725,111.23,26.6,0.9251391,0.23914324,-0.522388,92.81704,0.0012664724,617.66,61.8,0.5985142,1092.9022,0.6986362,4,6613.213,0.3316527
2022-08-14 09:00:00,867.8728,0.8455201,6386.2734,0.7021774,0.7060195,53.481667,320.89,20786.627,0.7060195,0.28326765,0.012475231,112.844246,129.86037,303.48404,0.12462032,108.86792,26.6,0.94912344,0.2350852,-0.57564247,89.664474,0.0012462032,617.66,55.375,0.6271695,1187.7324,0.7217238,4,7038.6074,0.33479458
2022-08-14 10:00:00,838.795,0.8498953,6608.4634,0.63855654,0.7137544,53.81,107.62,21479.012,0.7137544,0.23388459,0.010811943,100.10492,130.17871,310.15744,0.1227606,107.94,26.6,0.954867,0.20216547,-0.56487197,86.85292,0.001227606,617.66,54.09,0.62631637,1253.9213,0.7404045,4,7210.675,0.3165976
2022-08-14 11:00:00,847.50995,0.84995896,6678.399,0.6198386,0.71505666,54.41,217.64,21737.008,0.71505666,0.2204905,0.008314649,77.656136,130.45578,320.55902,0.12079577,104.73375,26.6,0.96498823,0.19304027,-0.5692085,84.47028,0.0012079577,617.66,54.09,0.6137843,1299.0826,0.747051,4,7273.3447,0.31143636
2022-08-14 12:00:00,811.9446,0.85278714,6807.154,0.5828337,0.7202527,57.07,57.07,22095.912,0.7202527,0.19725546,0.006835911,64.60663,129.41733,321.15823,0.11918522,99.20959,26.6,0.9708717,0.1758894,-0.58671576,82.439865,0.0011918521,617.66,54.09,0.607386,1333.7081,0.7554669,4,7338.9556,0.30178314
2022-08-14 13:00:00,775.2161,0.8507531,6881.165,0.56621516,0.71973175,59.335,118.67,22300.17,0.71973175,0.18428135,0.0091980975,87.940575,128.47598,328.9235,0.12129075,94.6025,26.6,0.9603514,0.1660205,-0.6190327,81.194275,0.0012129075,617.66,54.09,0.597893,1364.8054,0.76351,4,7405.489,0.29321095
2022-08-14 14:00:00,774.8925,0.84665376,7024.611,0.5203195,0.7181595,71.60333,214.81,22507.836,0.7181595,0.15546438,0.013437253,131.43526,64.07031,338.00934,0.123391196,72.54667,26.6,0.94074154,0.14239885,-0.7661704,81.76433,0.001233912,273.44,54.09,0.5867857,1404.7589,0.77574813,4,7484.1235,0.2736758
2022-08-14 15:00:00,736.69684,0.8443212,7076.2236,0.5161353,0.7166364,87.75,351.0,22419.254,0.7166364,0.15291896,0.015824415,156.25371,99.67324,339.72205,0.122677915,81.705,26.6,0.92980516,0.13904081,-0.8433866,114.58639,0.0012267792,492.04,54.09,0.59069633,1438.151,0.77158713,4,7524.616,0.26938832
2022-08-14 16:00:00,720.30536,0.8435972,7169.9478,0.47160822,0.71764654,490.5,1962.0,22618.785,0.71764654,0.13171163,0.017169502,171.53908,146.27115,347.54303,0.11810488,103.5175,26.6,0.9229384,0.121652864,-0.79531527,153.90907,0.0011810488,606.12,54.09,0.58127344,1475.7556,0.780303,4,7579.7734,0.25795323
2022-08-14 17:00:00,720.6943,0.839264,7202.924,0.46773812,0.7143662,603.09,1809.27,22320.373,0.7143662,0.12904035,0.025198672,254.07712,175.10977,320.6887,0.10683582,117.12375,26.6,0.88616616,0.11761315,-0.8120046,189.59555,0.0010683582,606.12,54.09,0.6136281,1465.1903,0.7731997,4,7537.3633,0.25145087
2022-08-14 18:00:00,721.2286,0.8413558,7325.1626,0.4421939,0.71792877,599.99,599.99,22140.922,0.71792877,0.120433636,0.027287554,278.42007,204.7367,294.21957,0.07655862,140.17291,26.6,0.8752598,0.10821004,-0.8127572,225.56311,0.0007655862,639.19,54.09,0.6403184,1412.8875,0.76097417,4,7507.9346,0.24471176
2022-08-14 19:00:00,716.8124,0.8379926,7224.3516,0.45353037,0.7134649,644.85,1289.7,21566.617,0.7134649,0.12570101,0.035266533,357.0993,224.70398,236.53079,0.060445048,161.945,26.6,0.8400093,0.11117723,-0.8181454,255.60126,0.00060445047,639.19,54.09,0.70762575,1358.4227,0.7511555,4,7367.4175,0.24513733
2022-08-14 20:00:00,715.6192,0.81852657,6950.7275,0.5862273,0.69284815,601.8367,1805.51,20652.418,0.69284815,0.17696801,0.052752383,529.2176,234.30003,243.6289,0.0770373,180.995,26.6,0.76289535,0.14913361,-0.82440555,276.02194,0.000770373,639.19,55.795,0.69885176,1331.8767,0.73846155,4,7246.792,0.2543955
2022-08-14 21:00:00,725.0447,0.81507313,6681.5713,0.6730641,0.68572164,523.1983,3139.19,19977.129,0.68572164,0.22862573,0.059175175,576.59424,233.27792,221.49805,0.081874944,183.36417,26.6,0.74166924,0.18557149,-0.7786318,263.0562,0.0008187494,639.19,55.795,0.7262076,1246.6644,0.7218464,4,6978.1274,0.27571148
2022-08-14 22:00:00,767.0408,0.80753446,6561.634,0.6989186,0.67743284,121.1325,484.53,19249.932,0.67743284,0.24348646,0.06785548,657.25006,232.81866,211.38615,0.08958789,184.33458,26.6,0.70553315,0.19231486,-0.72552556,249.19571,0.0008958789,639.19,55.795,0.7354366,1135.9164,0.70882285,1,6703.2837,0.2751606
2022-08-14 23:00:00,787.6963,0.7979125,6252.168,0.80180323,0.66379124,85.854,429.27,19561.13,0.66379124,0.3256797,0.07790971,733.82196,232.45601,183.73917,0.0973679,184.94292,26.6,0.6709319,0.24151792,-0.6551486,233.98245,0.00097367895,639.19,58.05,0.7697504,1033.9897,0.6832109,1,6452.39,0.30121842
2022-08-15 00:00:00,812.53253,0.81245065,6323.949,0.7656381,0.67735285,60.516666,181.55,19746.191,0.67735285,0.31861147,0.059315402,553.7846,231.72923,212.01634,0.08193542,186.13042,26.6,0.75166607,0.23715933,-0.6530586,220.35664,0.0008193542,639.19,59.06,0.7343154,974.2452,0.67351764,2,6374.8667,0.3097538
2022-08-15 01:00:00,809.273,0.8263118,6439.2954,0.7200339,0.69087285,60.98,121.96,19819.76,0.69087285,0.30058157,0.043666597,406.99545,230.2569,220.08646,0.06707571,188.62042,31.53,0.8174908,0.22427474,-0.7061358,209.63692,0.0006707571,639.19,61.375,0.72420245,938.2483,0.662259,2,6248.0454,0.31147805
2022-08-15 02:00:00,805.69965,0.82496315,6488.8564,0.71643764,0.69060314,85.8,171.6,19745.725,0.69060314,0.29610762,0.046981607,441.43576,228.93817,211.72636,0.06939066,190.8225,31.66,0.8020468,0.21971422,-0.69891584,199.61636,0.0006939066,639.19,65.265,0.73467875,920.8871,0.6593123,2,6206.2197,0.306676
2022-08-15 03:00:00,800.1816,0.8073721,6335.752,0.7821409,0.6732345,78.14667,234.44,19270.664,0.6732345,0.33165404,0.06790616,639.059,228.15202,185.58257,0.08759273,192.00542,32.74,0.7134264,0.23967935,-0.6699779,188.45105,0.0008759273,639.19,65.265,0.7674404,931.2226,0.65922326,2,6203.2134,0.30644011
2022-08-15 04:00:00,838.8466,0.8032824,6224.659,0.8071415,0.6679041,59.11,236.44,19398.072,0.6679041,0.3469773,0.07078014,659.64905,227.53584,187.501,0.09087922,192.90916,43.25,0.70419323,0.25256252,-0.6554268,177.72937,0.00090879214,639.19,65.265,0.76503634,984.7544,0.6691241,2,6374.0854,0.31290987
2022-08-15 05:00:00,818.34863,0.8097125,6459.2437,0.7553806,0.67751765,52.6525,210.61,20167.262,0.67751765,0.29667985,0.06323723,602.88416,226.8079,224.56802,0.08750688,194.0775,43.25,0.72964835,0.2244875,-0.65756714,169.26062,0.00087506877,639.19,69.37,0.71858644,1078.326,0.68573534,2,6573.641,0.29718465
2022-08-15 06:00:00,804.49243,0.81708205,6566.78,0.7177407,0.6855701,67.895,135.79,21163.824,0.6855701,0.26856703,0.047733326,457.2169,226.37567,269.1409,0.09244828,194.7325,48.95,0.79423183,0.21289948,-0.6717636,160.43738,0.0009244828,639.19,69.37,0.6669048,1176.9801,0.70840067,5,6844.537,0.29662448
2022-08-15 07:00:00,806.83,0.83318967,6663.276,0.66821545,0.700581,58.97,58.97,22375.996,0.700581,0.2392169,0.032112293,305.4223,225.92784,278.91476,0.10923432,195.4375,53.41,0.8621118,0.20066266,-0.66810906,152.87198,0.0010923432,639.19,69.37,0.65986,1267.0415,0.734275,5,7098.351,0.30029634
2022-08-15 08:00:00,815.609,0.8432583,6846.874,0.596135,0.7121498,65.015,130.03,23440.553,0.7121498,0.19359624,0.019880764,191.1411,225.15805,308.12756,0.116419844,196.75041,53.41,0.91284037,0.17158209,-0.7062791,147.45183,0.0011641985,639.19,78.125,0.6242347,1344.1178,0.76192594,5,7338.4507,0.28782418
2022-08-15 09:00:00,762.48584,0.85029644,6995.8306,0.5437105,0.7204157,83.30572,583.14,24016.93,0.7204157,0.16617204,0.012370783,120.1305,223.08409,308.70844,0.11599252,202.65791,54.43,0.94464034,0.15130043,-0.82573664,151.27087,0.0011599252,639.19,84.75,0.6235263,1427.0557,0.77428466,5,7489.972,0.27827388
2022-08-15 10:00:00,720.8298,0.85725987,7125.0234,0.48737058,0.72850174,326.152,1630.76,24519.62,0.72850174,0.1423809,0.0065004877,63.577236,250.00401,303.8392,0.11113261,233.01791,54.43,0.97090286,0.13278683,-0.85163975,201.822,0.001111326,783.16,85.74,0.6294644,1486.6884,0.7824146,5,7576.0503,0.27245557
2022-08-15 11:00:00,700.2511,0.85624945,7283.666,0.4305692,0.73008007,759.4325,3037.73,24829.73,0.73008007,0.11641963,0.00516223,51.50115,272.59567,355.20605,0.11078922,264.12958,54.43,0.9764297,0.11033758,-0.84322625,249.97624,0.0011078921,803.75,87.34,0.5668219,1538.2799,0.79230654,5,7714.412,0.25625983
2022-08-15 12:00:00,712.6661,0.8614352,7539.603,0.3238116,0.7382722,801.4217,4808.53,25311.516,0.7382722,0.07944491,0.0064892927,66.27188,290.54163,321.38327,0.10198083,295.4175,54.43,0.96966964,0.07693403,-0.84331584,294.77814,0.0010198083,810.0,89.06,0.6080692,1544.2864,0.7998507,5,7832.1807,0.23758887
2022-08-15 13:00:00,716.7035,0.8569778,7569.795,0.30601475,0.7348865,811.05,1622.1,25435.305,0.7348865,0.07186299,0.010989429,113.19805,304.21838,331.86246,0.10928982,326.275,54.43,0.94790703,0.070164025,-0.8483209,335.7919,0.0010928982,810.0,101.875,0.5996834,1553.916,0.80927795,5,7929.1094,0.22928314
2022-08-15 14:00:00,719.7868,0.8512293,7641.538,0.27360976,0.73095465,806.6767,2420.03,25547.158,0.73095465,0.06080828,0.014729659,153.98663,314.93564,348.82068,0.11264056,356.2046,54.43,0.9291364,0.05973448,-0.85742825,373.45895,0.0011264057,810.0,154.57,0.57922715,1578.1019,0.8166592,5,7988.5903,0.21831998
2022-08-15 15:00:00,723.7704,0.8526963,7805.7495,0.18884628,0.7342065,806.74,1613.48,25780.633,0.7342065,0.039254364,0.014073633,149.62445,328.82123,365.46466,0.10145498,370.48126,54.43,0.93189603,0.038937543,-0.8470602,410.35663,0.0010145498,834.68,154.57,0.55915,1597.8689,0.8193086,5,8062.562,0.20618644
2022-08-15 16:00:00,717.8466,0.84732586,7818.842,0.185535,0.7298614,830.55,2491.65,25637.402,0.7298614,0.037714668,0.018103175,193.93526,338.54318,388.89682,0.1000137,379.60876,54.43,0.9120475,0.037207015,-0.85924256,443.5425,0.0010001371,834.68,154.57,0.5308844,1619.1177,0.8191791,5,8101.0386,0.20053907
2022-08-15 17:00:00,710.123,0.84947425,7750.9033,0.22397992,0.73098963,823.404,4117.02,25253.646,0.73098963,0.0481637,0.0196826,208.70053,347.38806,334.061,0.09051095,388.59042,54.43,0.9058635,0.046746597,-0.8632504,473.3031,0.0009051095,834.68,154.57,0.5911126,1535.2643,0.80567163,5,7955.2715,0.20870887
2022-08-15 18:00:00,707.45197,0.844773,7778.7876,0.21217032,0.72716576,815.55,815.55,24742.252,0.72716576,0.044906173,0.02055198,219.85287,356.74002,387.5836,0.07309029,397.52124,54.43,0.9008332,0.04272858,-0.86173683,503.72125,0.00073090295,853.53,154.57,0.52560145,1458.19,0.79380363,5,7844.273,0.20138812
2022-08-15 19:00:00,686.0337,0.85067105,7729.0923,0.24851125,0.731614,853.53,853.53,24352.797,0.731614,0.056884833,0.022381146,236.44427,365.7009,289.74396,0.051021967,407.32834,54.43,0.89334947,0.05303942,-0.84991884,530.33636,0.00051021966,853.53,154.57,0.64535624,1394.2318,0.77447695,5,7662.926,0.21342865
2022-08-15 20:00:00,676.5199,0.84758335,7509.879,0.3498371,0.7260823,824.22,2472.66,23810.854,0.7260823,0.08844651,0.023587076,243.96146,374.00668,281.51566,0.05080503,419.4479,54.43,0.88995874,0.08057308,-0.84701616,552.04785,0.0005080503,853.53,154.57,0.6515895,1358.3759,0.7626135,5,7472.256,0.230316
2022-08-15 21:00:00,679.8536,0.85377896,7306.164,0.42354396,0.7282354,801.785,1603.57,23128.758,0.7282354,0.120761976,0.019079033,191.41412,372.3429,260.2374,0.045017965,443.89667,54.43,0.91366076,0.106716685,-0.85652447,563.9416,0.00045017965,853.53,447.955,0.67792404,1251.5479,0.74000895,5,7178.2656,0.2519613
2022-08-15 22:00:00,702.28253,0.853479,7060.675,0.5048402,0.72421575,721.3657,5049.56,22138.986,0.72421575,0.16323425,0.018763723,182.9352,366.49295,236.78195,0.043050528,466.8375,54.43,0.91748524,0.13789076,-0.8109411,570.0567,0.00043050526,853.53,670.55,0.70328075,1128.1555,0.7122195,2,6768.4644,0.27313742
2022-08-15 23:00:00,703.37683,0.85224026,6726.231,0.59281033,0.71790445,555.70374,4445.63,23541.752,0.71790445,0.21751933,0.01952687,182.95227,365.08325,225.1336,0.043555845,468.09375,54.43,0.91747755,0.17782286,-0.7452313,531.58655,0.00043555844,853.53,670.55,0.7189343,1033.54,0.696055,2,6611.406,0.29996586
2022-08-16 00:00:00,731.73486,0.8555117,6611.4863,0.6109109,0.7185114,98.234,491.17,23230.336,0.7185114,0.23570074,0.00993803,91.44621,363.03513,261.29794,0.038334906,469.9596,54.43,0.9587523,0.19046326,-0.7485092,497.73483,0.00038334905,853.53,670.55,0.6737853,975.90015,0.6869858,3,6450.748,0.3117693
2022-08-16 01:00:00,734.8288,0.8556292,6623.972,0.6241703,0.7189475,106.24,424.96,22928.1,0.7189475,0.2487122,0.011643619,107.27767,361.63843,243.37138,0.03805847,471.27585,54.43,0.95161134,0.19650993,-0.7673702,467.35205,0.00038058474,853.53,670.55,0.69616556,935.0419,0.67375624,3,6351.9873,0.31483382
2022-08-16 02:00:00,754.2372,0.85151315,6565.608,0.6466013,0.7144868,109.5,328.5,22687.756,0.7144868,0.26319486,0.01766627,162.34001,360.88004,223.08514,0.041942984,471.96875,54.43,0.9267749,0.20532463,-0.76430494,438.04468,0.00041942982,853.53,670.55,0.7214917,910.87836,0.6699591,3,6262.876,0.3175444
2022-08-16 03:00:00,775.4355,0.8567837,6615.7695,0.62934935,0.71971345,101.405,202.81,22841.057,0.71971345,0.2547768,0.008290419,76.20742,357.79932,259.83676,0.036557425,474.7621,54.43,0.9656259,0.19993111,-0.7738399,413.1683,0.00036557426,853.53,670.55,0.6756095,917.8185,0.6692399,3,6253.6377,0.31767908
2022-08-16 04:00:00,761.99023,0.8625762,6570.371,0.62546134,0.72386646,119.75667,359.27,23148.67,0.72386646,0.25510123,0.0046579675,42.279312,354.90753,224.99623,0.0294086,477.28583,58.97,0.9809295,0.20339829,-0.77381676,389.31485,0.000294086,853.53,670.55,0.71910584,975.1201,0.67541444,3,6354.725,0.32519722
2022-08-16 05:00:00,732.05255,0.85636234,6633.296,0.6235754,0.71969795,129.2,387.6,23286.432,0.71969795,0.24528955,0.010741471,99.00175,347.60394,245.35172,0.03804413,485.0679,58.97,0.95534426,0.19654846,-0.76844007,378.86084,0.00038044128,853.53,670.55,0.6936932,1071.4413,0.6829631,3,6464.8936,0.31519598
2022-08-16 06:00:00,771.4962,0.84198874,6693.6997,0.63203424,0.70855963,220.18286,1541.28,23836.398,0.70855963,0.23203912,0.01623122,153.33488,347.56348,335.81613,0.06946762,485.09958,59.73,0.9308368,0.19011499,-0.68367964,353.33038,0.0006946762,853.53,670.55,0.58387095,1168.0094,0.70734954,6,6685.7314,0.30079854
2022-08-16 07:00:00,808.25854,0.85494596,6908.332,0.5583063,0.7230275,57.308334,343.85,25338.588,0.7230275,0.18429878,0.011842302,113.14999,347.4959,299.7869,0.09103096,485.15332,59.73,0.9481677,0.16110113,-0.6729322,330.43677,0.0009103096,853.53,670.55,0.63395983,1257.2051,0.7413254,6,7050.206,0.28855333
2022-08-16 08:00:00,818.3209,0.85522896,6986.7188,0.5316503,0.7244955,65.725,262.9,26055.639,0.7244955,0.16512468,0.008805064,84.9122,347.3572,333.94763,0.107861616,485.26917,59.73,0.960942,0.14889525,-0.6981058,311.0338,0.0010786161,853.53,670.55,0.5922495,1337.8364,0.7627473,6,7285.5063,0.28006238
2022-08-16 09:00:00,759.7924,0.8609344,7097.531,0.47866648,0.731178,82.576,412.88,26627.982,0.731178,0.14190376,0.005534677,53.725002,342.38098,306.45435,0.10856103,493.87457,59.73,0.97553504,0.13137548,-0.78283423,318.2887,0.0010856102,853.53,670.55,0.6258189,1426.1389,0.7733014,6,7447.397,0.27446142
2022-08-16 10:00:00,734.98016,0.8563003,7165.587,0.45886984,0.7284315,415.58,2909.06,27038.213,0.7284315,0.1284173,0.0109933,108.14118,337.59473,313.4423,0.115454376,486.05,59.73,0.95075536,0.12100259,-0.79855233,340.4552,0.0011545437,853.53,617.875,0.61728656,1498.8082,0.7892964,6,7597.771,0.263697
2022-08-16 11:00:00,733.14386,0.85975724,7355.582,0.3880725,0.7340042,657.49664,1972.49,27400.082,0.7340042,0.10128552,0.0092891455,93.08812,336.9787,321.04498,0.111286126,485.40833,59.73,0.95761013,0.096809685,-0.7934973,376.2868,0.0011128613,853.53,617.875,0.6080037,1559.5623,0.794263,6,7723.448,0.24946289
2022-08-16 12:00:00,736.892,0.8611792,7472.473,0.35129568,0.7368982,784.18,1568.36,27692.28,0.7368982,0.08802795,0.008476484,85.95529,336.44107,330.79932,0.10995502,484.86334,59.73,0.96076894,0.084816515,-0.7913169,409.93744,0.0010995502,853.53,617.875,0.5960936,1608.3119,0.79862356,6,7857.8047,0.24143912
2022-08-16 13:00:00,736.1233,0.8575421,7596.0063,0.30123544,0.7355089,794.175,1588.35,27976.64,0.7355089,0.070583805,0.009921409,102.46387,336.20578,367.74158,0.11140196,484.62625,59.73,0.9532342,0.06877451,-0.79191715,441.28326,0.0011140197,853.53,617.875,0.5580029,1646.0026,0.80744225,6,7939.6885,0.22830816
2022-08-16 14:00:00,739.51794,0.85272014,7687.4204,0.2453156,0.73277575,797.016,3985.08,28079.03,0.73277575,0.05284941,0.018886732,198.13736,336.4692,349.7706,0.107792236,484.8875,59.73,0.90894425,0.051989093,-0.79290706,471.0126,0.0010779224,853.53,617.875,0.57757175,1681.2063,0.81775844,6,7984.064,0.21192738
2022-08-16 15:00:00,744.343,0.84729004,7757.9814,0.22485654,0.72891587,813.275,1626.55,28059.412,0.72891587,0.046919942,0.02277002,242.34537,335.38882,359.53275,0.10492481,483.85834,59.73,0.8896926,0.04599345,-0.8086062,498.12997,0.0010492482,853.53,617.875,0.5657817,1690.5656,0.8173393,6,8057.3237,0.20454575
2022-08-16 16:00:00,744.6336,0.8437312,7850.103,0.20765167,0.7270674,810.2033,4861.22,27978.02,0.7270674,0.042008612,0.028820364,311.17172,335.97495,353.2154,0.09647317,484.40085,59.73,0.85875094,0.040798765,-0.8113703,525.3356,0.00096473173,853.53,617.875,0.57341135,1673.371,0.81357443,6,8089.1216,0.19647694
2022-08-16 17:00:00,739.1323,0.8379249,7628.7485,0.30620915,0.71921897,822.79,2468.37,27276.006,0.71921897,0.06713902,0.03108629,329.732,334.9895,365.5787,0.101573385,483.41,59.73,0.85106957,0.06384234,-0.81818366,546.6503,0.0010157339,853.53,617.875,0.5519869,1583.5833,0.80396986,6,7952.049,0.20849262
2022-08-16 18:00:00,734.34576,0.83623576,7657.2114,0.29876164,0.7180832,794.62,3178.48,26808.285,0.7180832,0.065492265,0.034809653,371.18942,333.14087,348.536,0.08101081,481.7225,59.73,0.8323444,0.06115602,-0.8372131,567.9607,0.0008101081,838.2,617.875,0.5728725,1507.1754,0.7910203,6,7829.2173,0.20469835
2022-08-16 19:00:00,722.77496,0.82927924,7395.9224,0.4598938,0.7085243,814.414,4072.07,25802.98,0.7085243,0.11787607,0.043422207,453.2622,330.18408,304.1715,0.07405585,478.795,59.73,0.7952745,0.1046099,-0.8238405,583.81586,0.00074055855,838.2,617.875,0.62724084,1444.9596,0.76568973,6,7621.639,0.22746535
2022-08-16 20:00:00,714.673,0.82446367,7240.072,0.52851737,0.7024083,758.50836,4551.05,25251.41,0.7024083,0.1451035,0.04781321,492.83453,323.5788,292.4663,0.07640976,468.90292,59.73,0.77740085,0.1257008,-0.81971747,582.25616,0.00076409755,838.2,579.845,0.6375882,1398.2412,0.755176,6,7459.2153,0.23783666
2022-08-16 21:00:00,705.36255,0.8248141,6946.36,0.6132322,0.69866294,523.445,2093.78,24359.3,0.69866294,0.19285995,0.04816855,478.90918,327.27322,280.72412,0.07640371,444.61917,59.73,0.7836905,0.16116896,-0.7856161,545.1085,0.000764037,838.2,483.02,0.65213865,1275.9851,0.73441094,6,7164.433,0.26281884
2022-08-16 22:00:00,722.81946,0.8314432,6697.7744,0.64759696,0.70063955,173.87,695.48,23530.502,0.70063955,0.22995828,0.0429535,410.61465,329.6718,218.38823,0.06579861,424.35626,59.73,0.81453717,0.18666977,-0.7869361,513.82544,0.00065798615,838.2,330.18,0.72598714,1151.7747,0.71037155,3,6830.9204,0.28824988
2022-08-16 23:00:00,775.68506,0.78150403,6298.457,0.8344642,0.65164536,160.67,1124.69,6385.8965,0.65164536,0.3182513,0.0923291,892.40393,331.57556,230.90225,0.11593749,422.65582,48.37,0.59637994,0.23506713,-0.6894128,476.589,0.0011593748,838.2,330.18,0.7124505,1057.4775,0.6935939,3,6650.5884,0.2816983
2022-08-17 00:00:00,824.7392,0.75920546,6002.206,0.9361946,0.62831,53.0625,424.5,6043.086,0.62831,0.3900381,0.113860935,1087.7062,334.66437,222.72116,0.13691133,419.81332,40.22,0.5080478,0.27219522,-0.6971497,441.67947,0.0013691133,838.2,330.18,0.72263867,994.9775,0.6800802,3,6576.414,0.29074642
2022-08-17 01:00:00,834.92896,0.75231564,5832.4146,0.9826552,0.6192459,39.9,159.6,5881.133,0.6192459,0.4493037,0.117839985,1109.8849,338.24942,242.17706,0.14345817,416.4221,36.56,0.5013994,0.30142358,-0.62265414,409.2699,0.0014345817,838.2,330.18,0.6984096,952.2529,0.66575885,3,6447.3213,0.30674398
2022-08-17 02:00:00,848.0937,0.7709452,6018.396,0.91902494,0.63802975,36.7275,146.91,6037.4204,0.63802975,0.41332784,0.09744646,919.1913,340.93002,262.76385,0.12524623,413.89,36.56,0.58706594,0.28309754,-0.60558355,379.7475,0.0012524622,838.2,330.18,0.6727723,932.7679,0.66109157,3,6348.7607,0.3080412
2022-08-17 03:00:00,837.78296,0.786298,6213.732,0.8570637,0.65441734,39.9,199.5,6207.6064,0.65441734,0.36997053,0.08342721,792.1465,344.07892,255.57805,0.11029691,410.6954,36.56,0.64413905,0.26035807,-0.6238744,353.4013,0.001102969,838.2,330.18,0.681721,940.8755,0.66241384,3,6352.492,0.3037791
2022-08-17 04:00:00,840.479,0.80892354,6335.9463,0.78840274,0.6751734,50.585,101.17,6481.766,0.6751734,0.334848,0.060406413,566.86444,346.80023,246.25195,0.08660016,407.94333,36.56,0.7453439,0.24598996,-0.61405474,329.0452,0.00086600165,838.2,330.18,0.69333506,995.495,0.67030793,3,6485.357,0.31201053
2022-08-17 05:00:00,841.4007,0.82165235,6374.1504,0.7512232,0.68671536,48.35,241.75,6757.691,0.68671536,0.31104445,0.04762952,442.10123,353.25098,234.23352,0.07326085,399.25916,36.56,0.8013921,0.23899831,-0.60941476,306.7392,0.0007326085,838.2,277.895,0.70830196,1100.5712,0.6884596,3,6752.467,0.31814554
2022-08-17 06:00:00,839.61194,0.814873,6457.154,0.756155,0.6822916,49.22,147.66,6953.439,0.6822916,0.2932274,0.04866449,460.55685,353.63422,328.9923,0.094983004,398.88165,36.56,0.79310113,0.23119971,-0.56508005,286.25366,0.00094983,838.2,277.895,0.5933346,1207.758,0.71200114,6,6980.3794,0.30575705
2022-08-17 07:00:00,812.8814,0.8380653,6666.725,0.6441157,0.7053139,51.302,256.51,7421.348,0.7053139,0.22683732,0.02408405,227.64578,353.691,316.31967,0.101743996,398.82376,36.56,0.8974568,0.19386639,-0.5647225,268.61496,0.00101744,838.2,277.895,0.6094819,1310.0541,0.74108857,6,7160.681,0.30098072
2022-08-17 08:00:00,827.1178,0.84373474,6812.47,0.59683305,0.7124376,72.432,362.16,7706.509,0.7124376,0.19654249,0.015829787,151.36757,353.93134,320.56693,0.11213031,398.56418,36.56,0.9315389,0.1747462,-0.6479518,253.65936,0.0011213031,838.2,277.895,0.60423833,1385.2034,0.7619259,6,7406.2676,0.29278907
2022-08-17 09:00:00,830.2163,0.845936,7000.09,0.56885475,0.71729475,78.6725,314.69,7979.7246,0.71729475,0.17591532,0.0135576585,132.30939,358.8018,344.19345,0.121274754,386.3996,36.56,0.9399413,0.16035868,-0.71534765,242.14822,0.0012127475,838.2,135.99,0.57506984,1456.298,0.77961737,6,7650.1304,0.2818974
2022-08-17 10:00:00,741.9757,0.8535576,7168.4937,0.5043932,0.7263817,105.37666,316.13,8117.425,0.7263817,0.14636187,0.015755028,155.48274,356.2184,262.2944,0.115874246,374.95084,36.56,0.9284808,0.13632604,-0.718258,248.42436,0.0011587425,838.2,135.99,0.6761797,1505.9923,0.78697133,6,7710.599,0.2702773
2022-08-17 11:00:00,720.80426,0.8443263,7137.9727,0.5188068,0.7180424,326.272,1631.36,8069.468,0.7180424,0.14677906,0.015861163,157.6739,345.2711,359.48953,0.1246746,355.22083,36.56,0.9274729,0.13646595,-0.7386785,253.73682,0.001246746,838.2,135.99,0.5556371,1536.2258,0.7934613,6,7704.378,0.26303807
2022-08-17 12:00:00,708.96844,0.84782857,7207.828,0.48190236,0.72208035,207.5075,830.03,8147.449,0.72208035,0.13237646,0.013583146,135.58737,333.42365,351.1234,0.120495275,341.8279,36.56,0.9376323,0.124732465,-0.7518701,271.47705,0.0012049527,838.2,135.99,0.5712779,1570.5787,0.7978913,6,7800.24,0.2588335
